#DEMS,dem_node,dem_prod,dem_cap,dem_price
d916,n106,p10,182500000,0.3
d917,n107,p10,182500000,0.3
d918,n108,p10,182500000,0.3
d919,n109,p10,182500000,0.3
d920,n110,p10,182500000,0.3
d921,n111,p10,182500000,0.3
d922,n112,p10,182500000,0.3
d923,n113,p10,182500000,0.3
d924,n114,p10,182500000,0.3
d925,n115,p10,182500000,0.3
d926,n116,p10,182500000,0.3
d927,n117,p10,182500000,0.3
d928,n118,p10,182500000,0.3
d929,n119,p10,182500000,0.3
d930,n120,p10,182500000,0.3
d931,n121,p10,182500000,0.3
d932,n122,p10,182500000,0.3
d933,n123,p10,182500000,0.3
d934,n124,p10,182500000,0.3
d935,n125,p10,182500000,0.3
d936,n126,p10,182500000,0.3
d937,n127,p10,182500000,0.3
d938,n128,p10,182500000,0.3
d939,n129,p10,182500000,0.3
d940,n130,p10,182500000,0.3
d941,n131,p10,182500000,0.3
d942,n132,p10,182500000,0.3
d943,n133,p10,182500000,0.3
d944,n134,p10,182500000,0.3
d945,n135,p10,182500000,0.3
d946,n136,p10,182500000,0.3
d947,n137,p10,182500000,0.3
d948,n138,p10,182500000,0.3
d949,n139,p10,182500000,0.3
d950,n140,p10,182500000,0.3
d951,n141,p10,182500000,0.3
d952,n142,p10,182500000,0.3
d953,n143,p10,182500000,0.3
d954,n144,p10,182500000,0.3
d955,n145,p10,182500000,0.3
d956,n146,p10,182500000,0.3
d957,n147,p10,182500000,0.3
d958,n148,p10,182500000,0.3
d959,n149,p10,182500000,0.3
d960,n150,p10,182500000,0.3
d961,n151,p10,182500000,0.3
d962,n152,p10,182500000,0.3
d963,n153,p10,182500000,0.3
d964,n154,p10,182500000,0.3
d965,n155,p10,182500000,0.3
d966,n156,p10,182500000,0.3
d967,n157,p10,182500000,0.3
d968,n158,p10,182500000,0.3
d969,n159,p10,182500000,0.3
d970,n160,p10,182500000,0.3
d971,n161,p10,182500000,0.3
d972,n162,p10,182500000,0.3
d973,n163,p10,182500000,0.3
d974,n164,p10,182500000,0.3
d975,n165,p10,182500000,0.3
d976,n166,p10,182500000,0.3
d977,n167,p10,182500000,0.3
d978,n168,p10,182500000,0.3
d979,n169,p10,182500000,0.3
d980,n170,p10,182500000,0.3
d981,n171,p10,182500000,0.3
d982,n172,p10,182500000,0.3
d983,n173,p10,182500000,0.3
d984,n174,p10,182500000,0.3
d985,n175,p10,182500000,0.3
d986,n176,p10,182500000,0.3
d987,n177,p10,182500000,0.3
d988,n178,p10,182500000,0.3
d989,n179,p10,182500000,0.3
d990,n180,p10,182500000,0.3
d991,n181,p10,182500000,0.3
d992,n182,p10,182500000,0.3
d993,n183,p10,182500000,0.3
d994,n184,p10,182500000,0.3
d995,n185,p10,182500000,0.3
d996,n186,p10,182500000,0.3
d997,n187,p10,182500000,0.3
d998,n188,p10,182500000,0.3
d999,n189,p10,182500000,0.3
d1000,n190,p10,182500000,0.3
d1001,n191,p10,182500000,0.3
d1002,n192,p10,182500000,0.3
d1003,n193,p10,182500000,0.3
d1004,n194,p10,182500000,0.3
d1005,n195,p10,182500000,0.3
d1006,n196,p10,182500000,0.3
d1007,n197,p10,182500000,0.3
d1008,n198,p10,182500000,0.3
d1009,n199,p10,182500000,0.3
d1010,n200,p10,182500000,0.3
d1011,n201,p10,182500000,0.3
d1012,n202,p10,182500000,0.3
d1013,n203,p10,182500000,0.3
d1014,n204,p10,182500000,0.3
d1015,n205,p10,182500000,0.3
d1016,n206,p10,182500000,0.3
d1017,n207,p10,182500000,0.3
d1018,n208,p10,182500000,0.3
d1019,n209,p10,182500000,0.3
d1020,n210,p10,182500000,0.3
d1021,n211,p10,182500000,0.3
d1022,n212,p10,182500000,0.3
d1023,n213,p10,182500000,0.3
d1024,n214,p10,182500000,0.3
d1025,n215,p10,182500000,0.3
d1026,n216,p10,182500000,0.3
d1027,n217,p10,182500000,0.3
d1028,n218,p10,182500000,0.3
d1029,n219,p10,182500000,0.3
d1030,n220,p10,182500000,0.3
d1031,n221,p10,182500000,0.3
d1032,n222,p10,182500000,0.3
d1033,n223,p10,182500000,0.3
d1034,n224,p10,182500000,0.3
d1035,n225,p10,182500000,0.3
d1036,n226,p10,182500000,0.3
d1037,n227,p10,182500000,0.3
d1038,n228,p10,182500000,0.3
d1039,n229,p10,182500000,0.3
d1040,n230,p10,182500000,0.3
d1041,n231,p10,182500000,0.3
d1042,n232,p10,182500000,0.3
d1043,n233,p10,182500000,0.3
d1044,n234,p10,182500000,0.3
d1045,n235,p10,182500000,0.3
d1046,n236,p10,182500000,0.3
d1047,n237,p10,182500000,0.3
d1048,n238,p10,182500000,0.3
d1049,n239,p10,182500000,0.3
d1050,n240,p10,182500000,0.3
d1051,n241,p10,182500000,0.3
d1052,n242,p10,182500000,0.3
d1053,n243,p10,182500000,0.3
d1054,n244,p10,182500000,0.3
d1055,n245,p10,182500000,0.3
d1056,n246,p10,182500000,0.3
d1057,n247,p10,182500000,0.3
d1058,n248,p10,182500000,0.3
d1059,n249,p10,182500000,0.3
d1060,n250,p10,182500000,0.3
d1061,n251,p10,182500000,0.3
d1062,n252,p10,182500000,0.3
d1063,n253,p10,182500000,0.3
d1064,n254,p10,182500000,0.3
d1065,n255,p10,182500000,0.3
d1066,n256,p10,182500000,0.3
d1067,n257,p10,182500000,0.3
d1068,n258,p10,182500000,0.3
d1069,n259,p10,182500000,0.3
d1070,n260,p10,182500000,0.3
d1071,n261,p10,182500000,0.3
d1072,n262,p10,182500000,0.3
d1073,n263,p10,182500000,0.3
d1074,n264,p10,182500000,0.3
d1075,n265,p10,182500000,0.3
d1076,n266,p10,182500000,0.3
d1077,n267,p10,182500000,0.3
d1078,n268,p10,182500000,0.3
d1079,n269,p10,182500000,0.3
d1080,n270,p10,182500000,0.3
d1081,n271,p10,182500000,0.3
d1082,n272,p10,182500000,0.3
d1083,n273,p10,182500000,0.3
d1084,n274,p10,182500000,0.3
d1085,n275,p10,182500000,0.3
d1086,n276,p10,182500000,0.3
d1087,n277,p10,182500000,0.3
d1088,n278,p10,182500000,0.3
d1089,n279,p10,182500000,0.3
d1090,n280,p10,182500000,0.3
d1091,n281,p10,182500000,0.3
d1092,n282,p10,182500000,0.3
d1093,n283,p10,182500000,0.3
d1094,n284,p10,182500000,0.3
d1095,n285,p10,182500000,0.3
d1096,n286,p10,182500000,0.3
d1097,n287,p10,182500000,0.3
d1098,n288,p10,182500000,0.3
d1099,n289,p10,182500000,0.3
d1100,n290,p10,182500000,0.3
d1101,n291,p10,182500000,0.3
d1102,n292,p10,182500000,0.3
d1103,n293,p10,182500000,0.3
d1104,n294,p10,182500000,0.3
d1105,n295,p10,182500000,0.3
d1106,n296,p10,182500000,0.3
d1107,n297,p10,182500000,0.3
d1108,n298,p10,182500000,0.3
d1109,n299,p10,182500000,0.3
d1110,n300,p10,182500000,0.3
d1111,n301,p10,182500000,0.3
d1112,n302,p10,182500000,0.3
d1113,n303,p10,182500000,0.3
d1114,n304,p10,182500000,0.3
d1115,n305,p10,182500000,0.3
d1116,n306,p10,182500000,0.3
d1117,n307,p10,182500000,0.3
d1118,n308,p10,182500000,0.3
d1119,n309,p10,182500000,0.3
d1120,n310,p10,182500000,0.3
d1121,n311,p10,182500000,0.3
d1122,n312,p10,182500000,0.3
d1123,n313,p10,182500000,0.3
d1124,n314,p10,182500000,0.3
d1125,n315,p10,182500000,0.3
d1126,n316,p10,182500000,0.3
d1127,n317,p10,182500000,0.3
d1128,n380,p10,182500000,0
d1129,n381,p10,182500000,0
d1130,n382,p10,182500000,0
d1131,n383,p10,182500000,0
d1132,n384,p10,182500000,0
d1133,n385,p10,182500000,0
d1134,n386,p10,182500000,0
d1135,n387,p10,182500000,0
d1136,n388,p10,182500000,0
d1137,n389,p10,182500000,0
d1138,n390,p10,182500000,0
d1139,n391,p10,182500000,0
d1140,n392,p10,182500000,0
d1141,n393,p10,182500000,0
d1142,n394,p10,182500000,0
d1143,n395,p10,182500000,0
d1144,n396,p10,182500000,0
d1145,n397,p10,182500000,0
d1146,n398,p10,182500000,0
d1147,n399,p10,182500000,0
d1148,n400,p10,182500000,0
d1149,n401,p10,182500000,0
d1150,n402,p10,182500000,0
d1151,n403,p10,182500000,0
d1152,n404,p10,182500000,0
d1153,n405,p10,182500000,0
d1154,n406,p10,182500000,0
d1155,n407,p10,182500000,0
d1156,n408,p10,182500000,0
d1157,n409,p10,182500000,0
d1158,n410,p10,182500000,0
d1159,n411,p10,182500000,0
d1160,n412,p10,182500000,0
d1161,n413,p10,182500000,0
d1162,n414,p10,182500000,0
d1163,n415,p10,182500000,0
d1164,n416,p10,182500000,0
d1165,n417,p10,182500000,0
d1166,n418,p10,182500000,0
d1167,n419,p10,182500000,0
d1168,n420,p10,182500000,0
d1169,n421,p10,182500000,0
d1170,n422,p10,182500000,0
d1171,n423,p10,182500000,0
d1172,n424,p10,182500000,0
d1173,n425,p10,182500000,0
d1174,n426,p10,182500000,0
d1175,n427,p10,182500000,0
d1176,n428,p10,182500000,0
d1177,n429,p10,182500000,0
d1178,n430,p10,182500000,0
d1179,n431,p10,182500000,0
d1180,n432,p10,182500000,0
d1181,n433,p10,182500000,0
d1182,n434,p10,182500000,0
d1183,n435,p10,182500000,0
d1184,n436,p10,182500000,0
d1185,n437,p10,182500000,0
d1186,n438,p10,182500000,0
d1187,n439,p10,182500000,0
d1188,n440,p10,182500000,0
d1189,n441,p10,182500000,0
d1190,n442,p10,182500000,0
d1191,n443,p10,182500000,0
d1192,n1,p6,182500000,0.3
d1193,n2,p6,182500000,0.3
d1194,n3,p6,182500000,0.3
d1195,n4,p6,182500000,0.3
d1196,n5,p6,182500000,0.3
d1197,n6,p6,182500000,0.3
d1198,n7,p6,182500000,0.3
d1199,n8,p6,182500000,0.3
d1200,n9,p6,182500000,0.3
d1201,n10,p6,182500000,0.3
d1202,n11,p6,182500000,0.3
d1203,n12,p6,182500000,0.3
d1204,n13,p6,182500000,0.3
d1205,n14,p6,182500000,0.3
d1206,n15,p6,182500000,0.3
d1207,n16,p6,182500000,0.3
d1208,n17,p6,182500000,0.3
d1209,n18,p6,182500000,0.3
d1210,n19,p6,182500000,0.3
d1211,n20,p6,182500000,0.3
d1212,n21,p6,182500000,0.3
d1213,n22,p6,182500000,0.3
d1214,n23,p6,182500000,0.3
d1215,n24,p6,182500000,0.3
d1216,n25,p6,182500000,0.3
d1217,n26,p6,182500000,0.3
d1218,n27,p6,182500000,0.3
d1219,n28,p6,182500000,0.3
d1220,n29,p6,182500000,0.3
d1221,n30,p6,182500000,0.3
d1222,n31,p6,182500000,0.3
d1223,n32,p6,182500000,0.3
d1224,n33,p6,182500000,0.3
d1225,n34,p6,182500000,0.3
d1226,n35,p6,182500000,0.3
d1227,n36,p6,182500000,0.3
d1228,n37,p6,182500000,0.3
d1229,n38,p6,182500000,0.3
d1230,n39,p6,182500000,0.3
d1231,n40,p6,182500000,0.3
d1232,n41,p6,182500000,0.3
d1233,n42,p6,182500000,0.3
d1234,n43,p6,182500000,0.3
d1235,n44,p6,182500000,0.3
d1236,n45,p6,182500000,0.3
d1237,n46,p6,182500000,0.3
d1238,n47,p6,182500000,0.3
d1239,n48,p6,182500000,0.3
d1240,n49,p6,182500000,0.3
d1241,n50,p6,182500000,0.3
d1242,n51,p6,182500000,0.3
d1243,n52,p6,182500000,0.3
d1244,n53,p6,182500000,0.3
d1245,n54,p6,182500000,0.3
d1246,n55,p6,182500000,0.3
d1247,n56,p6,182500000,0.3
d1248,n57,p6,182500000,0.3
d1249,n58,p6,182500000,0.3
d1250,n59,p6,182500000,0.3
d1251,n60,p6,182500000,0.3
d1252,n61,p6,182500000,0.3
d1253,n62,p6,182500000,0.3
d1254,n63,p6,182500000,0.3
d1255,n64,p6,182500000,0.3
d1256,n65,p6,182500000,0.3
d1257,n66,p6,182500000,0.3
d1258,n67,p6,182500000,0.3
d1259,n68,p6,182500000,0.3
d1260,n69,p6,182500000,0.3
d1261,n70,p6,182500000,0.3
d1262,n71,p6,182500000,0.3
d1263,n72,p6,182500000,0.3
d1264,n73,p6,182500000,0.3
d1265,n74,p6,182500000,0.3
d1266,n75,p6,182500000,0.3
d1267,n76,p6,182500000,0.3
d1268,n77,p6,182500000,0.3
d1269,n78,p6,182500000,0.3
d1270,n79,p6,182500000,0.3
d1271,n80,p6,182500000,0.3
d1272,n81,p6,182500000,0.3
d1273,n82,p6,182500000,0.3
d1274,n83,p6,182500000,0.3
d1275,n84,p6,182500000,0.3
d1276,n85,p6,182500000,0.3
d1277,n86,p6,182500000,0.3
d1278,n87,p6,182500000,0.3
d1279,n88,p6,182500000,0.3
d1280,n89,p6,182500000,0.3
d1281,n90,p6,182500000,0.3
d1282,n91,p6,182500000,0.3
d1283,n92,p6,182500000,0.3
d1284,n93,p6,182500000,0.3
d1285,n94,p6,182500000,0.3
d1286,n95,p6,182500000,0.3
d1287,n96,p6,182500000,0.3
d1288,n97,p6,182500000,0.3
d1289,n98,p6,182500000,0.3
d1290,n99,p6,182500000,0.3
d1291,n100,p6,182500000,0.3
d1292,n101,p6,182500000,0.3
d1293,n102,p6,182500000,0.3
d1294,n103,p6,182500000,0.3
d1295,n104,p6,182500000,0.3
d1296,n105,p6,182500000,0.3
d1297,n106,p6,182500000,0.3
d1298,n107,p6,182500000,0.3
d1299,n108,p6,182500000,0.3
d1300,n109,p6,182500000,0.3
d1301,n110,p6,182500000,0.3
d1302,n111,p6,182500000,0.3
d1303,n112,p6,182500000,0.3
d1304,n113,p6,182500000,0.3
d1305,n114,p6,182500000,0.3
d1306,n115,p6,182500000,0.3
d1307,n116,p6,182500000,0.3
d1308,n117,p6,182500000,0.3
d1309,n118,p6,182500000,0.3
d1310,n119,p6,182500000,0.3
d1311,n120,p6,182500000,0.3
d1312,n121,p6,182500000,0.3
d1313,n122,p6,182500000,0.3
d1314,n123,p6,182500000,0.3
d1315,n124,p6,182500000,0.3
d1316,n125,p6,182500000,0.3
d1317,n126,p6,182500000,0.3
d1318,n127,p6,182500000,0.3
d1319,n128,p6,182500000,0.3
d1320,n129,p6,182500000,0.3
d1321,n130,p6,182500000,0.3
d1322,n131,p6,182500000,0.3
d1323,n132,p6,182500000,0.3
d1324,n133,p6,182500000,0.3
d1325,n134,p6,182500000,0.3
d1326,n135,p6,182500000,0.3
d1327,n136,p6,182500000,0.3
d1328,n137,p6,182500000,0.3
d1329,n138,p6,182500000,0.3
d1330,n139,p6,182500000,0.3
d1331,n140,p6,182500000,0.3
d1332,n141,p6,182500000,0.3
d1333,n142,p6,182500000,0.3
d1334,n143,p6,182500000,0.3
d1335,n144,p6,182500000,0.3
d1336,n145,p6,182500000,0.3
d1337,n146,p6,182500000,0.3
d1338,n147,p6,182500000,0.3
d1339,n148,p6,182500000,0.3
d1340,n149,p6,182500000,0.3
d1341,n150,p6,182500000,0.3
d1342,n151,p6,182500000,0.3
d1343,n152,p6,182500000,0.3
d1344,n153,p6,182500000,0.3
d1345,n154,p6,182500000,0.3
d1346,n155,p6,182500000,0.3
d1347,n156,p6,182500000,0.3
d1348,n157,p6,182500000,0.3
d1349,n158,p6,182500000,0.3
d1350,n159,p6,182500000,0.3
d1351,n160,p6,182500000,0.3
d1352,n161,p6,182500000,0.3
d1353,n162,p6,182500000,0.3
d1354,n163,p6,182500000,0.3
d1355,n164,p6,182500000,0.3
d1356,n165,p6,182500000,0.3
d1357,n166,p6,182500000,0.3
d1358,n167,p6,182500000,0.3
d1359,n168,p6,182500000,0.3
d1360,n169,p6,182500000,0.3
d1361,n170,p6,182500000,0.3
d1362,n171,p6,182500000,0.3
d1363,n172,p6,182500000,0.3
d1364,n173,p6,182500000,0.3
d1365,n174,p6,182500000,0.3
d1366,n175,p6,182500000,0.3
d1367,n176,p6,182500000,0.3
d1368,n177,p6,182500000,0.3
d1369,n178,p6,182500000,0.3
d1370,n179,p6,182500000,0.3
d1371,n180,p6,182500000,0.3
d1372,n181,p6,182500000,0.3
d1373,n182,p6,182500000,0.3
d1374,n183,p6,182500000,0.3
d1375,n184,p6,182500000,0.3
d1376,n185,p6,182500000,0.3
d1377,n186,p6,182500000,0.3
d1378,n187,p6,182500000,0.3
d1379,n188,p6,182500000,0.3
d1380,n189,p6,182500000,0.3
d1381,n190,p6,182500000,0.3
d1382,n191,p6,182500000,0.3
d1383,n192,p6,182500000,0.3
d1384,n193,p6,182500000,0.3
d1385,n194,p6,182500000,0.3
d1386,n195,p6,182500000,0.3
d1387,n196,p6,182500000,0.3
d1388,n197,p6,182500000,0.3
d1389,n198,p6,182500000,0.3
d1390,n199,p6,182500000,0.3
d1391,n200,p6,182500000,0.3
d1392,n201,p6,182500000,0.3
d1393,n202,p6,182500000,0.3
d1394,n203,p6,182500000,0.3
d1395,n204,p6,182500000,0.3
d1396,n205,p6,182500000,0.3
d1397,n206,p6,182500000,0.3
d1398,n207,p6,182500000,0.3
d1399,n208,p6,182500000,0.3
d1400,n209,p6,182500000,0.3
d1401,n210,p6,182500000,0.3
d1402,n211,p6,182500000,0.3
d1403,n212,p6,182500000,0.3
d1404,n213,p6,182500000,0.3
d1405,n214,p6,182500000,0.3
d1406,n215,p6,182500000,0.3
d1407,n216,p6,182500000,0.3
d1408,n217,p6,182500000,0.3
d1409,n218,p6,182500000,0.3
d1410,n219,p6,182500000,0.3
d1411,n220,p6,182500000,0.3
d1412,n221,p6,182500000,0.3
d1413,n222,p6,182500000,0.3
d1414,n223,p6,182500000,0.3
d1415,n224,p6,182500000,0.3
d1416,n225,p6,182500000,0.3
d1417,n226,p6,182500000,0.3
d1418,n227,p6,182500000,0.3
d1419,n228,p6,182500000,0.3
d1420,n229,p6,182500000,0.3
d1421,n230,p6,182500000,0.3
d1422,n231,p6,182500000,0.3
d1423,n232,p6,182500000,0.3
d1424,n233,p6,182500000,0.3
d1425,n234,p6,182500000,0.3
d1426,n235,p6,182500000,0.3
d1427,n236,p6,182500000,0.3
d1428,n237,p6,182500000,0.3
d1429,n238,p6,182500000,0.3
d1430,n239,p6,182500000,0.3
d1431,n240,p6,182500000,0.3
d1432,n241,p6,182500000,0.3
d1433,n242,p6,182500000,0.3
d1434,n243,p6,182500000,0.3
d1435,n244,p6,182500000,0.3
d1436,n245,p6,182500000,0.3
d1437,n246,p6,182500000,0.3
d1438,n247,p6,182500000,0.3
d1439,n248,p6,182500000,0.3
d1440,n249,p6,182500000,0.3
d1441,n250,p6,182500000,0.3
d1442,n251,p6,182500000,0.3
d1443,n252,p6,182500000,0.3
d1444,n253,p6,182500000,0.3
d1445,n254,p6,182500000,0.3
d1446,n255,p6,182500000,0.3
d1447,n256,p6,182500000,0.3
d1448,n257,p6,182500000,0.3
d1449,n258,p6,182500000,0.3
d1450,n259,p6,182500000,0.3
d1451,n260,p6,182500000,0.3
d1452,n261,p6,182500000,0.3
d1453,n262,p6,182500000,0.3
d1454,n263,p6,182500000,0.3
d1455,n264,p6,182500000,0.3
d1456,n265,p6,182500000,0.3
d1457,n266,p6,182500000,0.3
d1458,n267,p6,182500000,0.3
d1459,n268,p6,182500000,0.3
d1460,n269,p6,182500000,0.3
d1461,n270,p6,182500000,0.3
d1462,n271,p6,182500000,0.3
d1463,n272,p6,182500000,0.3
d1464,n273,p6,182500000,0.3
d1465,n274,p6,182500000,0.3
d1466,n275,p6,182500000,0.3
d1467,n276,p6,182500000,0.3
d1468,n277,p6,182500000,0.3
d1469,n278,p6,182500000,0.3
d1470,n279,p6,182500000,0.3
d1471,n280,p6,182500000,0.3
d1472,n281,p6,182500000,0.3
d1473,n282,p6,182500000,0.3
d1474,n283,p6,182500000,0.3
d1475,n284,p6,182500000,0.3
d1476,n285,p6,182500000,0.3
d1477,n286,p6,182500000,0.3
d1478,n287,p6,182500000,0.3
d1479,n288,p6,182500000,0.3
d1480,n289,p6,182500000,0.3
d1481,n290,p6,182500000,0.3
d1482,n291,p6,182500000,0.3
d1483,n292,p6,182500000,0.3
d1484,n293,p6,182500000,0.3
d1485,n294,p6,182500000,0.3
d1486,n295,p6,182500000,0.3
d1487,n296,p6,182500000,0.3
d1488,n297,p6,182500000,0.3
d1489,n298,p6,182500000,0.3
d1490,n299,p6,182500000,0.3
d1491,n300,p6,182500000,0.3
d1492,n301,p6,182500000,0.3
d1493,n302,p6,182500000,0.3
d1494,n303,p6,182500000,0.3
d1495,n304,p6,182500000,0.3
d1496,n305,p6,182500000,0.3
d1497,n306,p6,182500000,0.3
d1498,n307,p6,182500000,0.3
d1499,n308,p6,182500000,0.3
d1500,n309,p6,182500000,0.3
d1501,n310,p6,182500000,0.3
d1502,n311,p6,182500000,0.3
d1503,n312,p6,182500000,0.3
d1504,n313,p6,182500000,0.3
d1505,n314,p6,182500000,0.3
d1506,n315,p6,182500000,0.3
d1507,n316,p6,182500000,0.3
d1508,n317,p6,182500000,0.3
d1509,n380,p6,182500000,0
d1510,n381,p6,182500000,0
d1511,n382,p6,182500000,0
d1512,n383,p6,182500000,0
d1513,n384,p6,182500000,0
d1514,n385,p6,182500000,0
d1515,n386,p6,182500000,0
d1516,n387,p6,182500000,0
d1517,n388,p6,182500000,0
d1518,n389,p6,182500000,0
d1519,n390,p6,182500000,0
d1520,n391,p6,182500000,0
d1521,n392,p6,182500000,0
d1522,n393,p6,182500000,0
d1523,n394,p6,182500000,0
d1524,n395,p6,182500000,0
d1525,n396,p6,182500000,0
d1526,n397,p6,182500000,0
d1527,n398,p6,182500000,0
d1528,n399,p6,182500000,0
d1529,n400,p6,182500000,0
d1530,n401,p6,182500000,0
d1531,n402,p6,182500000,0
d1532,n403,p6,182500000,0
d1533,n404,p6,182500000,0
d1534,n405,p6,182500000,0
d1535,n406,p6,182500000,0
d1536,n407,p6,182500000,0
d1537,n408,p6,182500000,0
d1538,n409,p6,182500000,0
d1539,n410,p6,182500000,0
d1540,n411,p6,182500000,0
d1541,n412,p6,182500000,0
d1542,n413,p6,182500000,0
d1543,n414,p6,182500000,0
d1544,n415,p6,182500000,0
d1545,n416,p6,182500000,0
d1546,n417,p6,182500000,0
d1547,n418,p6,182500000,0
d1548,n419,p6,182500000,0
d1549,n420,p6,182500000,0
d1550,n421,p6,182500000,0
d1551,n422,p6,182500000,0
d1552,n423,p6,182500000,0
d1553,n424,p6,182500000,0
d1554,n425,p6,182500000,0
d1555,n426,p6,182500000,0
d1556,n427,p6,182500000,0
d1557,n428,p6,182500000,0
d1558,n429,p6,182500000,0
d1559,n430,p6,182500000,0
d1560,n431,p6,182500000,0
d1561,n432,p6,182500000,0
d1562,n433,p6,182500000,0
d1563,n434,p6,182500000,0
d1564,n435,p6,182500000,0
d1565,n436,p6,182500000,0
d1566,n437,p6,182500000,0
d1567,n438,p6,182500000,0
d1568,n439,p6,182500000,0
d1569,n440,p6,182500000,0
d1570,n441,p6,182500000,0
d1571,n442,p6,182500000,0
d1572,n443,p6,182500000,0
d1573,n1,p7,182500000,0.3
d1574,n2,p7,182500000,0.3
d1575,n3,p7,182500000,0.3
d1576,n4,p7,182500000,0.3
d1577,n5,p7,182500000,0.3
d1578,n6,p7,182500000,0.3
d1579,n7,p7,182500000,0.3
d1580,n8,p7,182500000,0.3
d1581,n9,p7,182500000,0.3
d1582,n10,p7,182500000,0.3
d1583,n11,p7,182500000,0.3
d1584,n12,p7,182500000,0.3
d1585,n13,p7,182500000,0.3
d1586,n14,p7,182500000,0.3
d1587,n15,p7,182500000,0.3
d1588,n16,p7,182500000,0.3
d1589,n17,p7,182500000,0.3
d1590,n18,p7,182500000,0.3
d1591,n19,p7,182500000,0.3
d1592,n20,p7,182500000,0.3
d1593,n21,p7,182500000,0.3
d1594,n22,p7,182500000,0.3
d1595,n23,p7,182500000,0.3
d1596,n24,p7,182500000,0.3
d1597,n25,p7,182500000,0.3
d1598,n26,p7,182500000,0.3
d1599,n27,p7,182500000,0.3
d1600,n28,p7,182500000,0.3
d1601,n29,p7,182500000,0.3
d1602,n30,p7,182500000,0.3
d1603,n31,p7,182500000,0.3
d1604,n32,p7,182500000,0.3
d1605,n33,p7,182500000,0.3
d1606,n34,p7,182500000,0.3
d1607,n35,p7,182500000,0.3
d1608,n36,p7,182500000,0.3
d1609,n37,p7,182500000,0.3
d1610,n38,p7,182500000,0.3
d1611,n39,p7,182500000,0.3
d1612,n40,p7,182500000,0.3
d1613,n41,p7,182500000,0.3
d1614,n42,p7,182500000,0.3
d1615,n43,p7,182500000,0.3
d1616,n44,p7,182500000,0.3
d1617,n45,p7,182500000,0.3
d1618,n46,p7,182500000,0.3
d1619,n47,p7,182500000,0.3
d1620,n48,p7,182500000,0.3
d1621,n49,p7,182500000,0.3
d1622,n50,p7,182500000,0.3
d1623,n51,p7,182500000,0.3
d1624,n52,p7,182500000,0.3
d1625,n53,p7,182500000,0.3
d1626,n54,p7,182500000,0.3
d1627,n55,p7,182500000,0.3
d1628,n56,p7,182500000,0.3
d1629,n57,p7,182500000,0.3
d1630,n58,p7,182500000,0.3
d1631,n59,p7,182500000,0.3
d1632,n60,p7,182500000,0.3
d1633,n61,p7,182500000,0.3
d1634,n62,p7,182500000,0.3
d1635,n63,p7,182500000,0.3
d1636,n64,p7,182500000,0.3
d1637,n65,p7,182500000,0.3
d1638,n66,p7,182500000,0.3
d1639,n67,p7,182500000,0.3
d1640,n68,p7,182500000,0.3
d1641,n69,p7,182500000,0.3
d1642,n70,p7,182500000,0.3
d1643,n71,p7,182500000,0.3
d1644,n72,p7,182500000,0.3
d1645,n73,p7,182500000,0.3
d1646,n74,p7,182500000,0.3
d1647,n75,p7,182500000,0.3
d1648,n76,p7,182500000,0.3
d1649,n77,p7,182500000,0.3
d1650,n78,p7,182500000,0.3
d1651,n79,p7,182500000,0.3
d1652,n80,p7,182500000,0.3
d1653,n81,p7,182500000,0.3
d1654,n82,p7,182500000,0.3
d1655,n83,p7,182500000,0.3
d1656,n84,p7,182500000,0.3
d1657,n85,p7,182500000,0.3
d1658,n86,p7,182500000,0.3
d1659,n87,p7,182500000,0.3
d1660,n88,p7,182500000,0.3
d1661,n89,p7,182500000,0.3
d1662,n90,p7,182500000,0.3
d1663,n91,p7,182500000,0.3
d1664,n92,p7,182500000,0.3
d1665,n93,p7,182500000,0.3
d1666,n94,p7,182500000,0.3
d1667,n95,p7,182500000,0.3
d1668,n96,p7,182500000,0.3
d1669,n97,p7,182500000,0.3
d1670,n98,p7,182500000,0.3
d1671,n99,p7,182500000,0.3
d1672,n100,p7,182500000,0.3
d1673,n101,p7,182500000,0.3
d1674,n102,p7,182500000,0.3
d1675,n103,p7,182500000,0.3
d1676,n104,p7,182500000,0.3
d1677,n105,p7,182500000,0.3
d1678,n106,p7,182500000,0.3
d1679,n107,p7,182500000,0.3
d1680,n108,p7,182500000,0.3
d1681,n109,p7,182500000,0.3
d1682,n110,p7,182500000,0.3
d1683,n111,p7,182500000,0.3
d1684,n112,p7,182500000,0.3
d1685,n113,p7,182500000,0.3
d1686,n114,p7,182500000,0.3
d1687,n115,p7,182500000,0.3
d1688,n116,p7,182500000,0.3
d1689,n117,p7,182500000,0.3
d1690,n118,p7,182500000,0.3
d1691,n119,p7,182500000,0.3
d1692,n120,p7,182500000,0.3
d1693,n121,p7,182500000,0.3
d1694,n122,p7,182500000,0.3
d1695,n123,p7,182500000,0.3
d1696,n124,p7,182500000,0.3
d1697,n125,p7,182500000,0.3
d1698,n126,p7,182500000,0.3
d1699,n127,p7,182500000,0.3
d1700,n128,p7,182500000,0.3
d1701,n129,p7,182500000,0.3
d1702,n130,p7,182500000,0.3
d1703,n131,p7,182500000,0.3
d1704,n132,p7,182500000,0.3
d1705,n133,p7,182500000,0.3
d1706,n134,p7,182500000,0.3
d1707,n135,p7,182500000,0.3
d1708,n136,p7,182500000,0.3
d1709,n137,p7,182500000,0.3
d1710,n138,p7,182500000,0.3
