id,Region,TimePoint,Subproblem,aglevel1,aglevel2
94917,2,2,3,313,41
94918,1,2,3,313,41
94919,1,2,3,313,41
94920,1,2,3,313,41
94921,1,2,3,313,41
94922,1,2,3,313,41
94923,1,2,3,313,41
94924,2,2,3,313,41
94925,2,2,3,313,41
94926,2,2,3,313,41
94927,2,2,3,313,41
94928,2,2,3,313,41
94929,2,2,3,313,41
94930,3,2,3,313,41
94931,3,2,3,313,41
94932,3,2,3,313,41
94933,3,2,3,313,41
94934,3,2,3,313,41
94935,3,2,3,313,41
94936,3,2,3,313,41
94937,3,2,3,313,41
94938,3,2,3,313,41
94939,3,2,3,313,41
94940,3,2,3,313,41
94941,3,2,3,313,41
94942,3,2,3,313,41
94943,3,2,3,313,41
94944,3,2,3,313,41
94945,2,2,3,313,41
94946,2,2,3,313,41
94947,2,2,3,313,41
94948,3,2,3,313,41
94949,3,2,3,313,41
94950,3,2,3,313,41
94951,3,2,3,313,41
94952,3,2,3,313,41
94953,3,2,3,313,41
94954,3,2,3,313,41
94955,3,2,3,313,41
94956,3,2,3,313,41
94957,3,2,3,313,41
94958,3,2,3,313,41
94959,3,2,3,313,41
94960,3,2,3,313,41
94961,1,2,3,313,41
94962,1,2,3,313,41
94963,1,2,3,313,41
94964,2,2,3,313,41
94965,1,2,3,313,41
94966,2,2,3,313,41
94967,1,2,3,313,41
94968,1,2,3,313,41
94969,1,2,3,313,41
94970,1,2,3,313,41
94971,1,2,3,313,41
94972,1,2,3,313,41
94973,1,2,3,313,41
94974,1,2,3,313,41
94975,1,2,3,313,41
94976,1,2,3,313,41
94977,1,2,3,313,41
94978,1,2,3,313,41
94979,1,2,3,313,41
94980,1,2,3,313,41
94981,1,2,3,313,41
94982,1,2,3,313,41
94983,1,2,3,313,41
94984,1,2,3,313,41
94985,1,2,3,313,41
94986,1,2,3,313,41
94987,1,2,3,313,41
94988,1,2,3,313,41
94989,1,2,3,313,41
94990,1,2,3,313,41
94991,1,2,3,313,41
94992,1,2,3,313,41
94993,1,2,3,313,41
94994,1,2,3,313,41
94995,1,2,3,313,41
94996,1,2,3,313,41
94997,1,2,3,313,41
94998,1,2,3,313,41
94999,1,2,3,313,41
95000,1,2,3,313,41
95001,1,2,3,313,41
95002,1,2,3,313,41
95003,1,2,3,313,41
95004,1,2,3,313,41
95005,1,2,3,313,41
95006,1,2,3,313,41
95007,1,2,3,313,41
95008,1,2,3,313,41
95009,1,2,3,313,41
95010,1,2,3,313,41
95011,1,2,3,313,41
95012,2,2,3,313,41
95013,2,2,3,313,41
95014,2,2,3,313,41
95015,2,2,3,313,41
95016,2,2,3,313,41
95017,2,2,3,313,41
95018,2,2,3,313,41
95019,2,2,3,313,41
95020,1,2,3,313,41
95021,2,2,3,313,41
95022,2,2,3,313,41
95023,2,2,3,313,41
95024,2,2,3,313,41
95025,2,2,3,313,41
95026,2,2,3,313,41
95027,2,2,3,313,41
95028,2,2,3,313,41
95029,2,2,3,313,41
95030,2,2,3,313,41
95031,2,2,3,313,41
95032,2,2,3,313,41
95033,2,2,3,313,41
95034,2,2,3,313,41
95035,2,2,3,313,41
95036,2,2,3,313,41
95037,2,2,3,313,41
95038,2,2,3,313,41
95039,2,2,3,313,41
95040,2,2,3,313,41
95041,2,2,3,313,41
95042,2,2,3,313,41
95043,2,2,3,313,41
95044,2,2,3,313,41
95045,2,2,3,313,41
95046,2,2,3,313,41
95047,2,2,3,313,41
95048,2,2,3,313,41
95049,2,2,3,313,41
95050,2,2,3,313,41
95051,2,2,3,313,41
95052,2,2,3,313,41
95053,2,2,3,313,41
95054,2,2,3,313,41
95055,2,2,3,313,41
95056,2,2,3,313,41
95057,2,2,3,313,41
95058,2,2,3,313,41
95059,2,2,3,313,41
95060,2,2,3,313,41
95061,2,2,3,313,41
95062,2,2,3,313,41
95063,2,2,3,313,41
95064,2,2,3,313,41
95065,2,2,3,313,41
95066,2,2,3,313,41
95067,2,2,3,313,41
95068,2,2,3,313,41
95069,2,2,3,313,41
95070,2,2,3,313,41
95071,2,2,3,313,41
95072,2,2,3,313,41
95073,2,2,3,313,41
95074,2,2,3,313,41
95075,1,2,3,313,41
95076,1,2,3,313,41
95077,1,2,3,313,41
95078,1,2,3,313,41
95079,1,2,3,313,41
95080,1,2,3,313,41
95081,1,2,3,313,41
95082,2,2,3,313,41
95083,1,2,3,313,41
95084,2,2,3,313,41
95085,2,2,3,313,41
95086,1,2,3,313,41
95087,2,2,3,313,41
95088,2,2,3,313,41
95089,2,2,3,313,41
95090,2,2,3,313,41
95091,2,2,3,313,41
95092,2,2,3,313,41
95093,2,2,3,313,41
95094,2,2,3,313,41
95095,3,2,3,313,41
95096,3,2,3,313,41
95097,3,2,3,313,41
95098,3,2,3,313,41
95099,3,2,3,313,41
95100,3,2,3,313,41
95101,3,2,3,313,41
95102,3,2,3,313,41
95103,3,2,3,313,41
95104,3,2,3,313,41
95105,3,2,3,313,41
95106,3,2,3,313,41
95107,3,2,3,313,41
95108,3,2,3,313,41
95109,3,2,3,313,41
95110,3,2,3,313,41
95111,3,2,3,313,41
95112,3,2,3,313,41
95113,3,2,3,313,41
95114,2,2,3,313,41
95115,3,2,3,313,41
95116,3,2,3,313,41
95117,2,2,3,313,41
95118,2,2,3,313,41
95119,2,2,3,313,41
95120,3,2,3,313,41
95121,3,2,3,313,41
95122,3,2,3,313,41
95123,3,2,3,313,41
95124,2,2,3,313,41
95125,2,2,3,313,41
95126,3,2,3,313,41
95127,3,2,3,313,41
95128,3,2,3,313,41
95129,3,2,3,313,41
95130,3,2,3,313,41
95131,3,2,3,313,41
95132,3,2,3,313,41
95133,3,2,3,313,41
95134,3,2,3,313,41
95135,3,2,3,313,41
95136,3,2,3,313,41
95137,3,2,3,313,41
95138,3,2,3,313,41
95139,3,2,3,313,41
95140,3,2,3,313,41
95141,3,2,3,313,41
95142,3,2,3,313,41
95143,3,2,3,313,41
95144,1,2,3,313,41
95145,1,2,3,313,41
95146,1,2,3,313,41
95147,1,2,3,313,41
95148,1,2,3,313,41
95149,2,2,3,313,41
95150,1,2,3,313,41
95151,1,2,3,313,41
95152,2,2,3,313,41
95153,1,2,3,314,42
95154,1,2,3,314,42
95155,1,2,3,314,42
95156,1,2,3,314,42
95157,1,2,3,314,42
95158,1,2,3,314,42
95159,1,2,3,314,42
95160,1,2,3,314,42
95161,1,2,3,314,42
95162,1,2,3,314,42
95163,1,2,3,314,42
95164,1,2,3,314,42
95165,1,2,3,314,42
95166,1,2,3,314,42
95167,1,2,3,314,42
95168,1,2,3,314,42
95169,1,2,3,314,42
95170,1,2,3,314,42
95171,1,2,3,314,42
95172,1,2,3,314,42
95173,1,2,3,314,42
95174,1,2,3,314,42
95175,1,2,3,314,42
95176,1,2,3,314,42
95177,1,2,3,314,42
95178,1,2,3,314,42
95179,1,2,3,314,42
95180,1,2,3,314,42
95181,1,2,3,314,42
95182,1,2,3,314,42
95183,1,2,3,314,42
95184,1,2,3,314,42
95185,2,2,3,314,42
95186,2,2,3,314,42
95187,2,2,3,314,42
95188,2,2,3,314,42
95189,2,2,3,314,42
95190,2,2,3,314,42
95191,2,2,3,314,42
95192,2,2,3,314,42
95193,2,2,3,314,42
95194,2,2,3,314,42
95195,2,2,3,314,42
95196,2,2,3,314,42
95197,2,2,3,314,42
95198,2,2,3,314,42
95199,2,2,3,314,42
95200,2,2,3,314,42
95201,2,2,3,314,42
95202,2,2,3,314,42
95203,2,2,3,314,42
95204,2,2,3,314,42
95205,2,2,3,314,42
95206,2,2,3,314,42
95207,2,2,3,314,42
95208,2,2,3,314,42
95209,2,2,3,314,42
95210,2,2,3,314,42
95211,2,2,3,314,42
95212,2,2,3,314,42
95213,2,2,3,314,42
95214,2,2,3,314,42
95215,2,2,3,314,42
95216,2,2,3,314,42
95217,2,2,3,314,42
95218,2,2,3,314,42
95219,2,2,3,314,42
95220,2,2,3,314,42
95221,2,2,3,314,42
95222,1,2,3,314,42
95223,1,2,3,314,42
95224,1,2,3,314,42
95225,1,2,3,314,42
95226,1,2,3,314,42
95227,1,2,3,314,42
95228,2,2,3,314,42
95229,2,2,3,314,42
95230,2,2,3,314,42
95231,2,2,3,314,42
95232,2,2,3,314,42
95233,2,2,3,314,42
95234,3,2,3,314,42
95235,3,2,3,314,42
95236,3,2,3,314,42
95237,3,2,3,314,42
95238,3,2,3,314,42
95239,3,2,3,314,42
95240,3,2,3,314,42
95241,3,2,3,314,42
95242,3,2,3,314,42
95243,3,2,3,314,42
95244,3,2,3,314,42
95245,3,2,3,314,42
95246,3,2,3,314,42
95247,3,2,3,314,42
95248,3,2,3,314,42
95249,2,2,3,314,42
95250,2,2,3,314,42
95251,2,2,3,314,42
95252,3,2,3,314,42
95253,3,2,3,314,42
95254,3,2,3,314,42
95255,3,2,3,314,42
95256,3,2,3,314,42
95257,3,2,3,314,42
95258,3,2,3,314,42
95259,3,2,3,314,42
95260,3,2,3,314,42
95261,3,2,3,314,42
95262,3,2,3,314,42
95263,3,2,3,314,42
95264,3,2,3,314,42
95265,1,2,3,314,42
95266,1,2,3,314,42
95267,1,2,3,314,42
95268,2,2,3,314,42
95269,1,2,3,314,42
95270,2,2,3,314,42
95271,1,2,3,314,42
95272,1,2,3,314,42
95273,1,2,3,314,42
95274,1,2,3,314,42
95275,1,2,3,314,42
95276,1,2,3,314,42
95277,1,2,3,314,42
95278,1,2,3,314,42
95279,1,2,3,314,42
95280,1,2,3,314,42
95281,1,2,3,314,42
95282,1,2,3,314,42
95283,1,2,3,314,42
95284,1,2,3,314,42
95285,1,2,3,314,42
95286,1,2,3,314,42
95287,1,2,3,314,42
95288,1,2,3,314,42
95289,1,2,3,314,42
95290,1,2,3,314,42
95291,1,2,3,314,42
95292,1,2,3,314,42
95293,1,2,3,314,42
95294,1,2,3,314,42
95295,1,2,3,314,42
95296,1,2,3,314,42
95297,1,2,3,314,42
95298,1,2,3,314,42
95299,1,2,3,314,42
95300,1,2,3,314,42
95301,1,2,3,314,42
95302,1,2,3,314,42
95303,1,2,3,314,42
95304,1,2,3,314,42
95305,1,2,3,314,42
95306,1,2,3,314,42
95307,1,2,3,314,42
95308,1,2,3,314,42
95309,1,2,3,314,42
95310,1,2,3,314,42
95311,1,2,3,314,42
95312,1,2,3,314,42
95313,1,2,3,314,42
95314,1,2,3,314,42
95315,1,2,3,314,42
95316,2,2,3,314,42
95317,2,2,3,314,42
95318,2,2,3,314,42
95319,2,2,3,314,42
95320,2,2,3,314,42
95321,2,2,3,314,42
95322,2,2,3,314,42
95323,2,2,3,314,42
95324,1,2,3,314,42
95325,2,2,3,314,42
95326,2,2,3,314,42
95327,2,2,3,314,42
95328,2,2,3,314,42
95329,2,2,3,314,42
95330,2,2,3,314,42
95331,2,2,3,314,42
95332,2,2,3,314,42
95333,2,2,3,314,42
95334,2,2,3,314,42
95335,2,2,3,314,42
95336,2,2,3,314,42
95337,2,2,3,314,42
95338,2,2,3,314,42
95339,2,2,3,314,42
95340,2,2,3,314,42
95341,2,2,3,314,42
95342,2,2,3,314,42
95343,2,2,3,314,42
95344,2,2,3,314,42
95345,2,2,3,314,42
95346,2,2,3,314,42
95347,2,2,3,314,42
95348,2,2,3,314,42
95349,2,2,3,314,42
95350,2,2,3,314,42
95351,2,2,3,314,42
95352,2,2,3,314,42
95353,2,2,3,314,42
95354,2,2,3,314,42
95355,2,2,3,314,42
95356,2,2,3,314,42
95357,2,2,3,314,42
95358,2,2,3,314,42
95359,2,2,3,314,42
95360,2,2,3,314,42
95361,2,2,3,314,42
95362,2,2,3,314,42
95363,2,2,3,314,42
95364,2,2,3,314,42
95365,2,2,3,314,42
95366,2,2,3,314,42
95367,2,2,3,314,42
95368,2,2,3,314,42
95369,2,2,3,314,42
95370,2,2,3,314,42
95371,2,2,3,314,42
95372,2,2,3,314,42
95373,2,2,3,314,42
95374,2,2,3,314,42
95375,2,2,3,314,42
95376,2,2,3,314,42
95377,2,2,3,314,42
95378,2,2,3,314,42
95379,1,2,3,314,42
95380,1,2,3,314,42
95381,1,2,3,314,42
95382,1,2,3,314,42
95383,1,2,3,314,42
95384,1,2,3,314,42
95385,1,2,3,314,42
95386,2,2,3,314,42
95387,1,2,3,314,42
95388,2,2,3,314,42
95389,2,2,3,314,42
95390,1,2,3,314,42
95391,2,2,3,314,42
95392,2,2,3,314,42
95393,2,2,3,314,42
95394,2,2,3,314,42
95395,2,2,3,314,42
95396,2,2,3,314,42
95397,2,2,3,314,42
95398,2,2,3,314,42
95399,3,2,3,314,42
95400,3,2,3,314,42
95401,3,2,3,314,42
95402,3,2,3,314,42
95403,3,2,3,314,42
95404,3,2,3,314,42
95405,3,2,3,314,42
95406,3,2,3,314,42
95407,3,2,3,314,42
95408,3,2,3,314,42
95409,3,2,3,314,42
95410,3,2,3,314,42
95411,3,2,3,314,42
95412,3,2,3,314,42
95413,3,2,3,314,42
95414,3,2,3,314,42
95415,3,2,3,314,42
95416,3,2,3,314,42
95417,3,2,3,314,42
95418,2,2,3,314,42
95419,3,2,3,314,42
95420,3,2,3,314,42
95421,2,2,3,314,42
95422,2,2,3,314,42
95423,2,2,3,314,42
95424,3,2,3,314,42
95425,3,2,3,314,42
95426,3,2,3,314,42
95427,3,2,3,314,42
95428,2,2,3,314,42
95429,2,2,3,314,42
95430,3,2,3,314,42
95431,3,2,3,314,42
95432,3,2,3,314,42
95433,3,2,3,314,42
95434,3,2,3,314,42
95435,3,2,3,314,42
95436,3,2,3,314,42
95437,3,2,3,314,42
95438,3,2,3,314,42
95439,3,2,3,314,42
95440,3,2,3,314,42
95441,3,2,3,314,42
95442,3,2,3,314,42
95443,3,2,3,314,42
95444,3,2,3,314,42
95445,3,2,3,314,42
95446,3,2,3,314,42
95447,3,2,3,314,42
95448,1,2,3,314,42
95449,1,2,3,314,42
95450,1,2,3,314,42
95451,1,2,3,314,42
95452,1,2,3,314,42
95453,2,2,3,314,42
95454,1,2,3,314,42
95455,1,2,3,314,42
95456,2,2,3,314,42
95457,1,2,3,315,42
95458,1,2,3,315,42
95459,1,2,3,315,42
95460,1,2,3,315,42
95461,1,2,3,315,42
95462,1,2,3,315,42
95463,1,2,3,315,42
95464,1,2,3,315,42
95465,1,2,3,315,42
95466,1,2,3,315,42
95467,1,2,3,315,42
95468,1,2,3,315,42
95469,1,2,3,315,42
95470,1,2,3,315,42
95471,1,2,3,315,42
95472,1,2,3,315,42
95473,1,2,3,315,42
95474,1,2,3,315,42
95475,1,2,3,315,42
95476,1,2,3,315,42
95477,1,2,3,315,42
95478,1,2,3,315,42
95479,1,2,3,315,42
95480,1,2,3,315,42
95481,1,2,3,315,42
95482,1,2,3,315,42
95483,1,2,3,315,42
95484,1,2,3,315,42
95485,1,2,3,315,42
95486,1,2,3,315,42
95487,1,2,3,315,42
95488,1,2,3,315,42
95489,2,2,3,315,42
95490,2,2,3,315,42
95491,2,2,3,315,42
95492,2,2,3,315,42
95493,2,2,3,315,42
95494,2,2,3,315,42
95495,2,2,3,315,42
95496,2,2,3,315,42
95497,2,2,3,315,42
95498,2,2,3,315,42
95499,2,2,3,315,42
95500,2,2,3,315,42
95501,2,2,3,315,42
95502,2,2,3,315,42
95503,2,2,3,315,42
95504,2,2,3,315,42
95505,2,2,3,315,42
95506,2,2,3,315,42
95507,2,2,3,315,42
95508,2,2,3,315,42
95509,2,2,3,315,42
95510,2,2,3,315,42
95511,2,2,3,315,42
95512,2,2,3,315,42
95513,2,2,3,315,42
95514,2,2,3,315,42
95515,2,2,3,315,42
95516,2,2,3,315,42
95517,2,2,3,315,42
95518,2,2,3,315,42
95519,2,2,3,315,42
95520,2,2,3,315,42
95521,2,2,3,315,42
95522,2,2,3,315,42
95523,2,2,3,315,42
95524,2,2,3,315,42
95525,2,2,3,315,42
95526,1,2,3,315,42
95527,1,2,3,315,42
95528,1,2,3,315,42
95529,1,2,3,315,42
95530,1,2,3,315,42
95531,1,2,3,315,42
95532,2,2,3,315,42
95533,2,2,3,315,42
95534,2,2,3,315,42
95535,2,2,3,315,42
95536,2,2,3,315,42
95537,2,2,3,315,42
95538,3,2,3,315,42
95539,3,2,3,315,42
95540,3,2,3,315,42
95541,3,2,3,315,42
95542,3,2,3,315,42
95543,3,2,3,315,42
95544,3,2,3,315,42
95545,3,2,3,315,42
95546,3,2,3,315,42
95547,3,2,3,315,42
95548,3,2,3,315,42
95549,3,2,3,315,42
95550,3,2,3,315,42
95551,3,2,3,315,42
95552,3,2,3,315,42
95553,2,2,3,315,42
95554,2,2,3,315,42
95555,2,2,3,315,42
95556,3,2,3,315,42
95557,3,2,3,315,42
95558,3,2,3,315,42
95559,3,2,3,315,42
95560,3,2,3,315,42
95561,3,2,3,315,42
95562,3,2,3,315,42
95563,3,2,3,315,42
95564,3,2,3,315,42
95565,3,2,3,315,42
95566,3,2,3,315,42
95567,3,2,3,315,42
95568,3,2,3,315,42
95569,1,2,3,315,42
95570,1,2,3,315,42
95571,1,2,3,315,42
95572,2,2,3,315,42
95573,1,2,3,315,42
95574,2,2,3,315,42
95575,1,2,3,315,42
95576,1,2,3,315,42
95577,1,2,3,315,42
95578,1,2,3,315,42
95579,1,2,3,315,42
95580,1,2,3,315,42
95581,1,2,3,315,42
95582,1,2,3,315,42
95583,1,2,3,315,42
95584,1,2,3,315,42
95585,1,2,3,315,42
95586,1,2,3,315,42
95587,1,2,3,315,42
95588,1,2,3,315,42
95589,1,2,3,315,42
95590,1,2,3,315,42
95591,1,2,3,315,42
95592,1,2,3,315,42
95593,1,2,3,315,42
95594,1,2,3,315,42
95595,1,2,3,315,42
95596,1,2,3,315,42
95597,1,2,3,315,42
95598,1,2,3,315,42
95599,1,2,3,315,42
95600,1,2,3,315,42
95601,1,2,3,315,42
95602,1,2,3,315,42
95603,1,2,3,315,42
95604,1,2,3,315,42
95605,1,2,3,315,42
95606,1,2,3,315,42
95607,1,2,3,315,42
95608,1,2,3,315,42
95609,1,2,3,315,42
95610,1,2,3,315,42
95611,1,2,3,315,42
95612,1,2,3,315,42
95613,1,2,3,315,42
95614,1,2,3,315,42
95615,1,2,3,315,42
95616,1,2,3,315,42
95617,1,2,3,315,42
95618,1,2,3,315,42
95619,1,2,3,315,42
95620,2,2,3,315,42
95621,2,2,3,315,42
95622,2,2,3,315,42
95623,2,2,3,315,42
95624,2,2,3,315,42
95625,2,2,3,315,42
95626,2,2,3,315,42
95627,2,2,3,315,42
95628,1,2,3,315,42
95629,2,2,3,315,42
95630,2,2,3,315,42
95631,2,2,3,315,42
95632,2,2,3,315,42
95633,2,2,3,315,42
95634,2,2,3,315,42
95635,2,2,3,315,42
95636,2,2,3,315,42
95637,2,2,3,315,42
95638,2,2,3,315,42
95639,2,2,3,315,42
95640,2,2,3,315,42
95641,2,2,3,315,42
95642,2,2,3,315,42
95643,2,2,3,315,42
95644,2,2,3,315,42
95645,2,2,3,315,42
95646,2,2,3,315,42
95647,2,2,3,315,42
95648,2,2,3,315,42
95649,2,2,3,315,42
95650,2,2,3,315,42
95651,2,2,3,315,42
95652,2,2,3,315,42
95653,2,2,3,315,42
95654,2,2,3,315,42
95655,2,2,3,315,42
95656,2,2,3,315,42
95657,2,2,3,315,42
95658,2,2,3,315,42
95659,2,2,3,315,42
95660,2,2,3,315,42
95661,2,2,3,315,42
95662,2,2,3,315,42
95663,2,2,3,315,42
95664,2,2,3,315,42
95665,2,2,3,315,42
95666,2,2,3,315,42
95667,2,2,3,315,42
95668,2,2,3,315,42
95669,2,2,3,315,42
95670,2,2,3,315,42
95671,2,2,3,315,42
95672,2,2,3,315,42
95673,2,2,3,315,42
95674,2,2,3,315,42
95675,2,2,3,315,42
95676,2,2,3,315,42
95677,2,2,3,315,42
95678,2,2,3,315,42
95679,2,2,3,315,42
95680,2,2,3,315,42
95681,2,2,3,315,42
95682,2,2,3,315,42
95683,1,2,3,315,42
95684,1,2,3,315,42
95685,1,2,3,315,42
95686,1,2,3,315,42
95687,1,2,3,315,42
95688,1,2,3,315,42
95689,1,2,3,315,42
95690,2,2,3,315,42
95691,1,2,3,315,42
95692,2,2,3,315,42
95693,2,2,3,315,42
95694,1,2,3,315,42
95695,2,2,3,315,42
95696,2,2,3,315,42
95697,2,2,3,315,42
95698,2,2,3,315,42
95699,2,2,3,315,42
95700,2,2,3,315,42
95701,2,2,3,315,42
95702,2,2,3,315,42
95703,3,2,3,315,42
95704,3,2,3,315,42
95705,3,2,3,315,42
95706,3,2,3,315,42
95707,3,2,3,315,42
95708,3,2,3,315,42
95709,3,2,3,315,42
95710,3,2,3,315,42
95711,3,2,3,315,42
95712,3,2,3,315,42
95713,3,2,3,315,42
95714,3,2,3,315,42
95715,3,2,3,315,42
95716,3,2,3,315,42
95717,3,2,3,315,42
95718,3,2,3,315,42
95719,3,2,3,315,42
95720,3,2,3,315,42
95721,3,2,3,315,42
95722,2,2,3,315,42
95723,3,2,3,315,42
95724,3,2,3,315,42
95725,2,2,3,315,42
95726,2,2,3,315,42
95727,2,2,3,315,42
95728,3,2,3,315,42
95729,3,2,3,315,42
95730,3,2,3,315,42
95731,3,2,3,315,42
95732,2,2,3,315,42
95733,2,2,3,315,42
95734,3,2,3,315,42
95735,3,2,3,315,42
95736,3,2,3,315,42
95737,3,2,3,315,42
95738,3,2,3,315,42
95739,3,2,3,315,42
95740,3,2,3,315,42
95741,3,2,3,315,42
95742,3,2,3,315,42
95743,3,2,3,315,42
95744,3,2,3,315,42
95745,3,2,3,315,42
95746,3,2,3,315,42
95747,3,2,3,315,42
95748,3,2,3,315,42
95749,3,2,3,315,42
95750,3,2,3,315,42
95751,3,2,3,315,42
95752,1,2,3,315,42
95753,1,2,3,315,42
95754,1,2,3,315,42
95755,1,2,3,315,42
95756,1,2,3,315,42
95757,2,2,3,315,42
95758,1,2,3,315,42
95759,1,2,3,315,42
95760,2,2,3,315,42
95761,1,2,3,316,42
95762,1,2,3,316,42
95763,1,2,3,316,42
95764,1,2,3,316,42
95765,1,2,3,316,42
95766,1,2,3,316,42
95767,1,2,3,316,42
95768,1,2,3,316,42
95769,1,2,3,316,42
95770,1,2,3,316,42
95771,1,2,3,316,42
95772,1,2,3,316,42
95773,1,2,3,316,42
95774,1,2,3,316,42
95775,1,2,3,316,42
95776,1,2,3,316,42
95777,1,2,3,316,42
95778,1,2,3,316,42
95779,1,2,3,316,42
95780,1,2,3,316,42
95781,1,2,3,316,42
95782,1,2,3,316,42
95783,1,2,3,316,42
95784,1,2,3,316,42
95785,1,2,3,316,42
95786,1,2,3,316,42
95787,1,2,3,316,42
95788,1,2,3,316,42
95789,1,2,3,316,42
95790,1,2,3,316,42
95791,1,2,3,316,42
95792,1,2,3,316,42
95793,2,2,3,316,42
95794,2,2,3,316,42
95795,2,2,3,316,42
95796,2,2,3,316,42
95797,2,2,3,316,42
95798,2,2,3,316,42
95799,2,2,3,316,42
95800,2,2,3,316,42
95801,2,2,3,316,42
95802,2,2,3,316,42
95803,2,2,3,316,42
95804,2,2,3,316,42
95805,2,2,3,316,42
95806,2,2,3,316,42
95807,2,2,3,316,42
95808,2,2,3,316,42
95809,2,2,3,316,42
95810,2,2,3,316,42
95811,2,2,3,316,42
95812,2,2,3,316,42
95813,2,2,3,316,42
95814,2,2,3,316,42
95815,2,2,3,316,42
95816,2,2,3,316,42
95817,2,2,3,316,42
95818,2,2,3,316,42
95819,2,2,3,316,42
95820,2,2,3,316,42
95821,2,2,3,316,42
95822,2,2,3,316,42
95823,2,2,3,316,42
95824,2,2,3,316,42
95825,2,2,3,316,42
95826,2,2,3,316,42
95827,2,2,3,316,42
95828,2,2,3,316,42
95829,2,2,3,316,42
95830,1,2,3,316,42
95831,1,2,3,316,42
95832,1,2,3,316,42
95833,1,2,3,316,42
95834,1,2,3,316,42
95835,1,2,3,316,42
95836,2,2,3,316,42
95837,2,2,3,316,42
95838,2,2,3,316,42
95839,2,2,3,316,42
95840,2,2,3,316,42
95841,2,2,3,316,42
95842,3,2,3,316,42
95843,3,2,3,316,42
95844,3,2,3,316,42
95845,3,2,3,316,42
95846,3,2,3,316,42
95847,3,2,3,316,42
95848,3,2,3,316,42
95849,3,2,3,316,42
95850,3,2,3,316,42
95851,3,2,3,316,42
95852,3,2,3,316,42
95853,3,2,3,316,42
95854,3,2,3,316,42
95855,3,2,3,316,42
95856,3,2,3,316,42
95857,2,2,3,316,42
95858,2,2,3,316,42
95859,2,2,3,316,42
95860,3,2,3,316,42
95861,3,2,3,316,42
95862,3,2,3,316,42
95863,3,2,3,316,42
95864,3,2,3,316,42
95865,3,2,3,316,42
95866,3,2,3,316,42
95867,3,2,3,316,42
95868,3,2,3,316,42
95869,3,2,3,316,42
95870,3,2,3,316,42
95871,3,2,3,316,42
95872,3,2,3,316,42
95873,1,2,3,316,42
95874,1,2,3,316,42
95875,1,2,3,316,42
95876,2,2,3,316,42
95877,1,2,3,316,42
95878,2,2,3,316,42
95879,1,2,3,316,42
95880,1,2,3,316,42
95881,1,2,3,316,42
95882,1,2,3,316,42
95883,1,2,3,316,42
95884,1,2,3,316,42
95885,1,2,3,316,42
95886,1,2,3,316,42
95887,1,2,3,316,42
95888,1,2,3,316,42
95889,1,2,3,316,42
95890,1,2,3,316,42
95891,1,2,3,316,42
95892,1,2,3,316,42
95893,1,2,3,316,42
95894,1,2,3,316,42
95895,1,2,3,316,42
95896,1,2,3,316,42
95897,1,2,3,316,42
95898,1,2,3,316,42
95899,1,2,3,316,42
95900,1,2,3,316,42
95901,1,2,3,316,42
95902,1,2,3,316,42
95903,1,2,3,316,42
95904,1,2,3,316,42
95905,1,2,3,316,42
95906,1,2,3,316,42
95907,1,2,3,316,42
95908,1,2,3,316,42
95909,1,2,3,316,42
95910,1,2,3,316,42
95911,1,2,3,316,42
95912,1,2,3,316,42
95913,1,2,3,316,42
95914,1,2,3,316,42
95915,1,2,3,316,42
95916,1,2,3,316,42
95917,1,2,3,316,42
95918,1,2,3,316,42
95919,1,2,3,316,42
95920,1,2,3,316,42
95921,1,2,3,316,42
95922,1,2,3,316,42
95923,1,2,3,316,42
95924,2,2,3,316,42
95925,2,2,3,316,42
95926,2,2,3,316,42
95927,2,2,3,316,42
95928,2,2,3,316,42
95929,2,2,3,316,42
95930,2,2,3,316,42
95931,2,2,3,316,42
95932,1,2,3,316,42
95933,2,2,3,316,42
95934,2,2,3,316,42
95935,2,2,3,316,42
95936,2,2,3,316,42
95937,2,2,3,316,42
95938,2,2,3,316,42
95939,2,2,3,316,42
95940,2,2,3,316,42
95941,2,2,3,316,42
95942,2,2,3,316,42
95943,2,2,3,316,42
95944,2,2,3,316,42
95945,2,2,3,316,42
95946,2,2,3,316,42
95947,2,2,3,316,42
95948,2,2,3,316,42
95949,2,2,3,316,42
95950,2,2,3,316,42
95951,2,2,3,316,42
95952,2,2,3,316,42
95953,2,2,3,316,42
95954,2,2,3,316,42
95955,2,2,3,316,42
95956,2,2,3,316,42
95957,2,2,3,316,42
95958,2,2,3,316,42
95959,2,2,3,316,42
95960,2,2,3,316,42
95961,2,2,3,316,42
95962,2,2,3,316,42
95963,2,2,3,316,42
95964,2,2,3,316,42
95965,2,2,3,316,42
95966,2,2,3,316,42
95967,2,2,3,316,42
95968,2,2,3,316,42
95969,2,2,3,316,42
95970,2,2,3,316,42
95971,2,2,3,316,42
95972,2,2,3,316,42
95973,2,2,3,316,42
95974,2,2,3,316,42
95975,2,2,3,316,42
95976,2,2,3,316,42
95977,2,2,3,316,42
95978,2,2,3,316,42
95979,2,2,3,316,42
95980,2,2,3,316,42
95981,2,2,3,316,42
95982,2,2,3,316,42
95983,2,2,3,316,42
95984,2,2,3,316,42
95985,2,2,3,316,42
95986,2,2,3,316,42
95987,1,2,3,316,42
95988,1,2,3,316,42
95989,1,2,3,316,42
95990,1,2,3,316,42
