id,Region,TimePoint,TimeAgg
3216,2,11,3
3217,2,11,3
3218,2,11,3
3219,2,11,3
3220,2,11,3
3221,2,11,3
3222,2,11,3
3223,2,11,3
3224,2,11,3
3225,2,11,3
3226,2,11,3
3227,2,11,3
3228,2,11,3
3229,2,11,3
3230,2,11,3
3231,2,11,3
3232,2,11,3
3233,2,11,3
3234,2,11,3
3235,2,11,3
3236,2,11,3
3237,2,11,3
3238,2,11,3
3239,2,11,3
3240,2,11,3
3241,2,11,3
3242,2,11,3
3243,2,11,3
3244,2,11,3
3245,2,11,3
3246,2,11,3
3247,2,11,3
3248,2,11,3
3249,2,11,3
3250,2,11,3
3251,2,11,3
3252,2,11,3
3253,2,11,3
3254,2,11,3
3255,2,11,3
3256,2,11,3
3257,2,11,3
3258,2,11,3
3259,2,11,3
3260,2,11,3
3261,2,11,3
3262,2,11,3
3263,2,11,3
3264,2,11,3
3265,2,11,3
3266,2,11,3
3267,1,11,3
3268,1,11,3
3269,1,11,3
3270,1,11,3
3271,1,11,3
3272,1,11,3
3273,1,11,3
3274,2,11,3
3275,1,11,3
3276,2,11,3
3277,2,11,3
3278,1,11,3
3279,2,11,3
3280,2,11,3
3281,2,11,3
3282,2,11,3
3283,2,11,3
3284,2,11,3
3285,2,11,3
3286,2,11,3
3287,3,11,3
3288,3,11,3
3289,3,11,3
3290,3,11,3
3291,3,11,3
3292,3,11,3
3293,3,11,3
3294,3,11,3
3295,3,11,3
3296,3,11,3
3297,3,11,3
3298,3,11,3
3299,3,11,3
3300,3,11,3
3301,3,11,3
3302,3,11,3
3303,3,11,3
3304,3,11,3
3305,3,11,3
3306,2,11,3
3307,3,11,3
3308,3,11,3
3309,2,11,3
3310,2,11,3
3311,2,11,3
3312,3,11,3
3313,3,11,3
3314,3,11,3
3315,3,11,3
3316,2,11,3
3317,2,11,3
3318,3,11,3
3319,3,11,3
3320,3,11,3
3321,3,11,3
3322,3,11,3
3323,3,11,3
3324,3,11,3
3325,3,11,3
3326,3,11,3
3327,3,11,3
3328,3,11,3
3329,3,11,3
3330,3,11,3
3331,3,11,3
3332,3,11,3
3333,3,11,3
3334,3,11,3
3335,3,11,3
3336,1,11,3
3337,1,11,3
3338,1,11,3
3339,1,11,3
3340,1,11,3
3341,2,11,3
3342,1,11,3
3343,1,11,3
3344,2,11,3
3345,1,12,3
3346,1,12,3
3347,1,12,3
3348,1,12,3
3349,1,12,3
3350,1,12,3
3351,1,12,3
3352,1,12,3
3353,1,12,3
3354,1,12,3
3355,1,12,3
3356,1,12,3
3357,1,12,3
3358,1,12,3
3359,1,12,3
3360,1,12,3
3361,1,12,3
3362,1,12,3
3363,1,12,3
3364,1,12,3
3365,1,12,3
3366,1,12,3
3367,1,12,3
3368,1,12,3
3369,1,12,3
3370,1,12,3
3371,1,12,3
3372,1,12,3
3373,1,12,3
3374,1,12,3
3375,1,12,3
3376,1,12,3
3377,2,12,3
3378,2,12,3
3379,2,12,3
3380,2,12,3
3381,2,12,3
3382,2,12,3
3383,2,12,3
3384,2,12,3
3385,2,12,3
3386,2,12,3
3387,2,12,3
3388,2,12,3
3389,2,12,3
3390,2,12,3
3391,2,12,3
3392,2,12,3
3393,2,12,3
3394,2,12,3
3395,2,12,3
3396,2,12,3
3397,2,12,3
3398,2,12,3
3399,2,12,3
3400,2,12,3
3401,2,12,3
3402,2,12,3
3403,2,12,3
3404,2,12,3
3405,2,12,3
3406,2,12,3
3407,2,12,3
3408,2,12,3
3409,2,12,3
3410,2,12,3
3411,2,12,3
3412,2,12,3
3413,2,12,3
3414,1,12,3
3415,1,12,3
3416,1,12,3
3417,1,12,3
3418,1,12,3
3419,1,12,3
3420,2,12,3
3421,2,12,3
3422,2,12,3
3423,2,12,3
3424,2,12,3
3425,2,12,3
3426,3,12,3
3427,3,12,3
3428,3,12,3
3429,3,12,3
3430,3,12,3
3431,3,12,3
3432,3,12,3
3433,3,12,3
3434,3,12,3
3435,3,12,3
3436,3,12,3
3437,3,12,3
3438,3,12,3
3439,3,12,3
3440,3,12,3
3441,2,12,3
3442,2,12,3
3443,2,12,3
3444,3,12,3
3445,3,12,3
3446,3,12,3
3447,3,12,3
3448,3,12,3
3449,3,12,3
3450,3,12,3
3451,3,12,3
3452,3,12,3
3453,3,12,3
3454,3,12,3
3455,3,12,3
3456,3,12,3
3457,1,12,3
3458,1,12,3
3459,1,12,3
3460,2,12,3
3461,1,12,3
3462,2,12,3
3463,1,12,3
3464,1,12,3
3465,1,12,3
3466,1,12,3
3467,1,12,3
3468,1,12,3
3469,1,12,3
3470,1,12,3
3471,1,12,3
3472,1,12,3
3473,1,12,3
3474,1,12,3
3475,1,12,3
3476,1,12,3
3477,1,12,3
3478,1,12,3
3479,1,12,3
3480,1,12,3
3481,1,12,3
3482,1,12,3
3483,1,12,3
3484,1,12,3
3485,1,12,3
3486,1,12,3
3487,1,12,3
3488,1,12,3
3489,1,12,3
3490,1,12,3
3491,1,12,3
3492,1,12,3
3493,1,12,3
3494,1,12,3
3495,1,12,3
3496,1,12,3
3497,1,12,3
3498,1,12,3
3499,1,12,3
3500,1,12,3
3501,1,12,3
3502,1,12,3
3503,1,12,3
3504,1,12,3
3505,1,12,3
3506,1,12,3
3507,1,12,3
3508,2,12,3
3509,2,12,3
3510,2,12,3
3511,2,12,3
3512,2,12,3
3513,2,12,3
3514,2,12,3
3515,2,12,3
3516,1,12,3
3517,2,12,3
3518,2,12,3
3519,2,12,3
3520,2,12,3
3521,2,12,3
3522,2,12,3
3523,2,12,3
3524,2,12,3
3525,2,12,3
3526,2,12,3
3527,2,12,3
3528,2,12,3
3529,2,12,3
3530,2,12,3
3531,2,12,3
3532,2,12,3
3533,2,12,3
3534,2,12,3
3535,2,12,3
3536,2,12,3
3537,2,12,3
3538,2,12,3
3539,2,12,3
3540,2,12,3
3541,2,12,3
3542,2,12,3
3543,2,12,3
3544,2,12,3
3545,2,12,3
3546,2,12,3
3547,2,12,3
3548,2,12,3
3549,2,12,3
3550,2,12,3
3551,2,12,3
3552,2,12,3
3553,2,12,3
3554,2,12,3
3555,2,12,3
3556,2,12,3
3557,2,12,3
3558,2,12,3
3559,2,12,3
3560,2,12,3
3561,2,12,3
3562,2,12,3
3563,2,12,3
3564,2,12,3
3565,2,12,3
3566,2,12,3
3567,2,12,3
3568,2,12,3
3569,2,12,3
3570,2,12,3
3571,1,12,3
3572,1,12,3
3573,1,12,3
3574,1,12,3
3575,1,12,3
3576,1,12,3
3577,1,12,3
3578,2,12,3
3579,1,12,3
3580,2,12,3
3581,2,12,3
3582,1,12,3
3583,2,12,3
3584,2,12,3
3585,2,12,3
3586,2,12,3
3587,2,12,3
3588,2,12,3
3589,2,12,3
3590,2,12,3
3591,3,12,3
3592,3,12,3
3593,3,12,3
3594,3,12,3
3595,3,12,3
3596,3,12,3
3597,3,12,3
3598,3,12,3
3599,3,12,3
3600,3,12,3
3601,3,12,3
3602,3,12,3
3603,3,12,3
3604,3,12,3
3605,3,12,3
3606,3,12,3
3607,3,12,3
3608,3,12,3
3609,3,12,3
3610,2,12,3
3611,3,12,3
3612,3,12,3
3613,2,12,3
3614,2,12,3
3615,2,12,3
3616,3,12,3
3617,3,12,3
3618,3,12,3
3619,3,12,3
3620,2,12,3
3621,2,12,3
3622,3,12,3
3623,3,12,3
3624,3,12,3
3625,3,12,3
3626,3,12,3
3627,3,12,3
3628,3,12,3
3629,3,12,3
3630,3,12,3
3631,3,12,3
3632,3,12,3
3633,3,12,3
3634,3,12,3
3635,3,12,3
3636,3,12,3
3637,3,12,3
3638,3,12,3
3639,3,12,3
3640,1,12,3
3641,1,12,3
3642,1,12,3
3643,1,12,3
3644,1,12,3
3645,2,12,3
3646,1,12,3
3647,1,12,3
3648,2,12,3
3649,1,13,3
3650,1,13,3
3651,1,13,3
3652,1,13,3
3653,1,13,3
3654,1,13,3
3655,1,13,3
3656,1,13,3
3657,1,13,3
3658,1,13,3
3659,1,13,3
3660,1,13,3
3661,1,13,3
3662,1,13,3
3663,1,13,3
3664,1,13,3
3665,1,13,3
3666,1,13,3
3667,1,13,3
3668,1,13,3
3669,1,13,3
3670,1,13,3
3671,1,13,3
3672,1,13,3
3673,1,13,3
3674,1,13,3
3675,1,13,3
3676,1,13,3
3677,1,13,3
3678,1,13,3
3679,1,13,3
3680,1,13,3
3681,2,13,3
3682,2,13,3
3683,2,13,3
3684,2,13,3
3685,2,13,3
3686,2,13,3
3687,2,13,3
3688,2,13,3
3689,2,13,3
3690,2,13,3
3691,2,13,3
3692,2,13,3
3693,2,13,3
3694,2,13,3
3695,2,13,3
3696,2,13,3
3697,2,13,3
3698,2,13,3
3699,2,13,3
3700,2,13,3
3701,2,13,3
3702,2,13,3
3703,2,13,3
3704,2,13,3
3705,2,13,3
3706,2,13,3
3707,2,13,3
3708,2,13,3
3709,2,13,3
3710,2,13,3
3711,2,13,3
3712,2,13,3
3713,2,13,3
3714,2,13,3
3715,2,13,3
3716,2,13,3
3717,2,13,3
3718,1,13,3
3719,1,13,3
3720,1,13,3
3721,1,13,3
3722,1,13,3
3723,1,13,3
3724,2,13,3
3725,2,13,3
3726,2,13,3
3727,2,13,3
3728,2,13,3
3729,2,13,3
3730,3,13,3
3731,3,13,3
3732,3,13,3
3733,3,13,3
3734,3,13,3
3735,3,13,3
3736,3,13,3
3737,3,13,3
3738,3,13,3
3739,3,13,3
3740,3,13,3
3741,3,13,3
3742,3,13,3
3743,3,13,3
3744,3,13,3
3745,2,13,3
3746,2,13,3
3747,2,13,3
3748,3,13,3
3749,3,13,3
3750,3,13,3
3751,3,13,3
3752,3,13,3
3753,3,13,3
3754,3,13,3
3755,3,13,3
3756,3,13,3
3757,3,13,3
3758,3,13,3
3759,3,13,3
3760,3,13,3
3761,1,13,3
3762,1,13,3
3763,1,13,3
3764,2,13,3
3765,1,13,3
3766,2,13,3
3767,1,13,3
3768,1,13,3
3769,1,13,3
3770,1,13,3
3771,1,13,3
3772,1,13,3
3773,1,13,3
3774,1,13,3
3775,1,13,3
3776,1,13,3
3777,1,13,3
3778,1,13,3
3779,1,13,3
3780,1,13,3
3781,1,13,3
3782,1,13,3
3783,1,13,3
3784,1,13,3
3785,1,13,3
3786,1,13,3
3787,1,13,3
3788,1,13,3
3789,1,13,3
3790,1,13,3
3791,1,13,3
3792,1,13,3
3793,1,13,3
3794,1,13,3
3795,1,13,3
3796,1,13,3
3797,1,13,3
3798,1,13,3
3799,1,13,3
3800,1,13,3
3801,1,13,3
3802,1,13,3
3803,1,13,3
3804,1,13,3
3805,1,13,3
3806,1,13,3
3807,1,13,3
3808,1,13,3
3809,1,13,3
3810,1,13,3
3811,1,13,3
3812,2,13,3
3813,2,13,3
3814,2,13,3
3815,2,13,3
3816,2,13,3
3817,2,13,3
3818,2,13,3
3819,2,13,3
3820,1,13,3
3821,2,13,3
3822,2,13,3
3823,2,13,3
3824,2,13,3
3825,2,13,3
3826,2,13,3
3827,2,13,3
3828,2,13,3
3829,2,13,3
3830,2,13,3
3831,2,13,3
3832,2,13,3
3833,2,13,3
3834,2,13,3
3835,2,13,3
3836,2,13,3
3837,2,13,3
3838,2,13,3
3839,2,13,3
3840,2,13,3
3841,2,13,3
3842,2,13,3
3843,2,13,3
3844,2,13,3
3845,2,13,3
3846,2,13,3
3847,2,13,3
3848,2,13,3
3849,2,13,3
3850,2,13,3
3851,2,13,3
3852,2,13,3
3853,2,13,3
3854,2,13,3
3855,2,13,3
3856,2,13,3
3857,2,13,3
3858,2,13,3
3859,2,13,3
3860,2,13,3
3861,2,13,3
3862,2,13,3
3863,2,13,3
3864,2,13,3
3865,2,13,3
3866,2,13,3
3867,2,13,3
3868,2,13,3
3869,2,13,3
3870,2,13,3
3871,2,13,3
3872,2,13,3
3873,2,13,3
3874,2,13,3
3875,1,13,3
3876,1,13,3
3877,1,13,3
3878,1,13,3
3879,1,13,3
3880,1,13,3
3881,1,13,3
3882,2,13,3
3883,1,13,3
3884,2,13,3
3885,2,13,3
3886,1,13,3
3887,2,13,3
3888,2,13,3
3889,2,13,3
3890,2,13,3
3891,2,13,3
3892,2,13,3
3893,2,13,3
3894,2,13,3
3895,3,13,3
3896,3,13,3
3897,3,13,3
3898,3,13,3
3899,3,13,3
3900,3,13,3
3901,3,13,3
3902,3,13,3
3903,3,13,3
3904,3,13,3
3905,3,13,3
3906,3,13,3
3907,3,13,3
3908,3,13,3
3909,3,13,3
3910,3,13,3
3911,3,13,3
3912,3,13,3
3913,3,13,3
3914,2,13,3
3915,3,13,3
3916,3,13,3
3917,2,13,3
3918,2,13,3
3919,2,13,3
3920,3,13,3
3921,3,13,3
3922,3,13,3
3923,3,13,3
3924,2,13,3
3925,2,13,3
3926,3,13,3
3927,3,13,3
3928,3,13,3
3929,3,13,3
3930,3,13,3
3931,3,13,3
3932,3,13,3
3933,3,13,3
3934,3,13,3
3935,3,13,3
3936,3,13,3
3937,3,13,3
3938,3,13,3
3939,3,13,3
3940,3,13,3
3941,3,13,3
3942,3,13,3
3943,3,13,3
3944,1,13,3
3945,1,13,3
3946,1,13,3
3947,1,13,3
3948,1,13,3
3949,2,13,3
3950,1,13,3
3951,1,13,3
3952,2,13,3
3953,1,14,3
3954,1,14,3
3955,1,14,3
3956,1,14,3
3957,1,14,3
3958,1,14,3
3959,1,14,3
3960,1,14,3
3961,1,14,3
3962,1,14,3
3963,1,14,3
3964,1,14,3
3965,1,14,3
3966,1,14,3
3967,1,14,3
3968,1,14,3
3969,1,14,3
3970,1,14,3
3971,1,14,3
3972,1,14,3
3973,1,14,3
3974,1,14,3
3975,1,14,3
3976,1,14,3
3977,1,14,3
3978,1,14,3
3979,1,14,3
3980,1,14,3
3981,1,14,3
3982,1,14,3
3983,1,14,3
3984,1,14,3
3985,2,14,3
3986,2,14,3
3987,2,14,3
3988,2,14,3
3989,2,14,3
3990,2,14,3
3991,2,14,3
3992,2,14,3
3993,2,14,3
3994,2,14,3
3995,2,14,3
3996,2,14,3
3997,2,14,3
3998,2,14,3
3999,2,14,3
4000,2,14,3
4001,2,14,3
4002,2,14,3
4003,2,14,3
4004,2,14,3
4005,2,14,3
4006,2,14,3
4007,2,14,3
4008,2,14,3
4009,2,14,3
4010,2,14,3
4011,2,14,3
4012,2,14,3
4013,2,14,3
4014,2,14,3
4015,2,14,3
4016,2,14,3
4017,2,14,3
4018,2,14,3
4019,2,14,3
4020,2,14,3
4021,2,14,3
4022,1,14,3
4023,1,14,3
4024,1,14,3
4025,1,14,3
4026,1,14,3
4027,1,14,3
4028,2,14,3
4029,2,14,3
4030,2,14,3
4031,2,14,3
4032,2,14,3
4033,2,14,3
4034,3,14,3
4035,3,14,3
4036,3,14,3
4037,3,14,3
4038,3,14,3
4039,3,14,3
4040,3,14,3
4041,3,14,3
4042,3,14,3
4043,3,14,3
4044,3,14,3
4045,3,14,3
4046,3,14,3
4047,3,14,3
4048,3,14,3
4049,2,14,3
4050,2,14,3
4051,2,14,3
4052,3,14,3
4053,3,14,3
4054,3,14,3
4055,3,14,3
4056,3,14,3
4057,3,14,3
4058,3,14,3
4059,3,14,3
4060,3,14,3
4061,3,14,3
4062,3,14,3
4063,3,14,3
4064,3,14,3
4065,1,14,3
4066,1,14,3
4067,1,14,3
4068,2,14,3
4069,1,14,3
4070,2,14,3
4071,1,14,3
4072,1,14,3
4073,1,14,3
4074,1,14,3
4075,1,14,3
4076,1,14,3
4077,1,14,3
4078,1,14,3
4079,1,14,3
4080,1,14,3
4081,1,14,3
4082,1,14,3
4083,1,14,3
4084,1,14,3
4085,1,14,3
4086,1,14,3
4087,1,14,3
4088,1,14,3
4089,1,14,3
4090,1,14,3
4091,1,14,3
4092,1,14,3
4093,1,14,3
4094,1,14,3
4095,1,14,3
4096,1,14,3
4097,1,14,3
4098,1,14,3
4099,1,14,3
4100,1,14,3
4101,1,14,3
4102,1,14,3
4103,1,14,3
4104,1,14,3
4105,1,14,3
4106,1,14,3
4107,1,14,3
4108,1,14,3
4109,1,14,3
4110,1,14,3
4111,1,14,3
4112,1,14,3
4113,1,14,3
4114,1,14,3
4115,1,14,3
4116,2,14,3
4117,2,14,3
4118,2,14,3
4119,2,14,3
4120,2,14,3
4121,2,14,3
4122,2,14,3
4123,2,14,3
4124,1,14,3
4125,2,14,3
4126,2,14,3
4127,2,14,3
4128,2,14,3
4129,2,14,3
4130,2,14,3
4131,2,14,3
4132,2,14,3
4133,2,14,3
4134,2,14,3
4135,2,14,3
4136,2,14,3
4137,2,14,3
4138,2,14,3
4139,2,14,3
4140,2,14,3
4141,2,14,3
4142,2,14,3
4143,2,14,3
4144,2,14,3
4145,2,14,3
4146,2,14,3
4147,2,14,3
4148,2,14,3
4149,2,14,3
4150,2,14,3
4151,2,14,3
4152,2,14,3
4153,2,14,3
4154,2,14,3
4155,2,14,3
4156,2,14,3
4157,2,14,3
4158,2,14,3
4159,2,14,3
4160,2,14,3
4161,2,14,3
4162,2,14,3
4163,2,14,3
4164,2,14,3
4165,2,14,3
4166,2,14,3
4167,2,14,3
4168,2,14,3
4169,2,14,3
4170,2,14,3
4171,2,14,3
4172,2,14,3
4173,2,14,3
4174,2,14,3
4175,2,14,3
4176,2,14,3
4177,2,14,3
4178,2,14,3
4179,1,14,3
4180,1,14,3
4181,1,14,3
4182,1,14,3
4183,1,14,3
4184,1,14,3
4185,1,14,3
4186,2,14,3
4187,1,14,3
4188,2,14,3
4189,2,14,3
4190,1,14,3
4191,2,14,3
4192,2,14,3
4193,2,14,3
4194,2,14,3
4195,2,14,3
4196,2,14,3
4197,2,14,3
4198,2,14,3
4199,3,14,3
4200,3,14,3
4201,3,14,3
4202,3,14,3
4203,3,14,3
4204,3,14,3
4205,3,14,3
4206,3,14,3
4207,3,14,3
4208,3,14,3
4209,3,14,3
4210,3,14,3
4211,3,14,3
4212,3,14,3
4213,3,14,3
4214,3,14,3
4215,3,14,3
4216,3,14,3
4217,3,14,3
4218,2,14,3
4219,3,14,3
4220,3,14,3
4221,2,14,3
4222,2,14,3
4223,2,14,3
4224,3,14,3
4225,3,14,3
4226,3,14,3
4227,3,14,3
4228,2,14,3
4229,2,14,3
4230,3,14,3
4231,3,14,3
4232,3,14,3
4233,3,14,3
4234,3,14,3
4235,3,14,3
4236,3,14,3
4237,3,14,3
4238,3,14,3
4239,3,14,3
4240,3,14,3
4241,3,14,3
4242,3,14,3
4243,3,14,3
4244,3,14,3
4245,3,14,3
4246,3,14,3
4247,3,14,3
4248,1,14,3
4249,1,14,3
4250,1,14,3
4251,1,14,3
4252,1,14,3
4253,2,14,3
4254,1,14,3
4255,1,14,3
4256,2,14,3
4257,1,15,3
4258,1,15,3
4259,1,15,3
4260,1,15,3
4261,1,15,3
4262,1,15,3
4263,1,15,3
4264,1,15,3
4265,1,15,3
4266,1,15,3
4267,1,15,3
4268,1,15,3
4269,1,15,3
4270,1,15,3
4271,1,15,3
4272,1,15,3
4273,1,15,3
4274,1,15,3
4275,1,15,3
4276,1,15,3
4277,1,15,3
4278,1,15,3
4279,1,15,3
4280,1,15,3
4281,1,15,3
4282,1,15,3
4283,1,15,3
4284,1,15,3
4285,1,15,3
4286,1,15,3
4287,1,15,3
4288,1,15,3
4289,2,15,3
4290,2,15,3
4291,2,15,3
4292,2,15,3
4293,2,15,3
4294,2,15,3
4295,2,15,3
4296,2,15,3
4297,2,15,3
4298,2,15,3
4299,2,15,3
4300,2,15,3
4301,2,15,3
4302,2,15,3
4303,2,15,3
4304,2,15,3
4305,2,15,3
4306,2,15,3
4307,2,15,3
4308,2,15,3
4309,2,15,3
4310,2,15,3
4311,2,15,3
4312,2,15,3
4313,2,15,3
4314,2,15,3
4315,2,15,3
4316,2,15,3
4317,2,15,3
4318,2,15,3
4319,2,15,3
4320,2,15,3
4321,2,15,3
4322,2,15,3
4323,2,15,3
4324,2,15,3
4325,2,15,3
4326,1,15,3
4327,1,15,3
4328,1,15,3
4329,1,15,3
4330,1,15,3
4331,1,15,3
4332,2,15,3
4333,2,15,3
4334,2,15,3
4335,2,15,3
4336,2,15,3
4337,2,15,3
4338,3,15,3
4339,3,15,3
4340,3,15,3
4341,3,15,3
4342,3,15,3
4343,3,15,3
4344,3,15,3
4345,3,15,3
4346,3,15,3
4347,3,15,3
4348,3,15,3
4349,3,15,3
4350,3,15,3
4351,3,15,3
4352,3,15,3
4353,2,15,3
4354,2,15,3
4355,2,15,3
4356,3,15,3
4357,3,15,3
4358,3,15,3
4359,3,15,3
4360,3,15,3
4361,3,15,3
4362,3,15,3
4363,3,15,3
4364,3,15,3
4365,3,15,3
4366,3,15,3
4367,3,15,3
4368,3,15,3
4369,1,15,3
4370,1,15,3
4371,1,15,3
4372,2,15,3
4373,1,15,3
4374,2,15,3
4375,1,15,3
4376,1,15,3
4377,1,15,3
4378,1,15,3
4379,1,15,3
4380,1,15,3
4381,1,15,3
4382,1,15,3
4383,1,15,3
4384,1,15,3
4385,1,15,3
4386,1,15,3
4387,1,15,3
4388,1,15,3
4389,1,15,3
4390,1,15,3
4391,1,15,3
4392,1,15,3
4393,1,15,3
4394,1,15,3
4395,1,15,3
4396,1,15,3
4397,1,15,3
4398,1,15,3
4399,1,15,3
4400,1,15,3
4401,1,15,3
4402,1,15,3
4403,1,15,3
4404,1,15,3
4405,1,15,3
4406,1,15,3
4407,1,15,3
4408,1,15,3
4409,1,15,3
4410,1,15,3
4411,1,15,3
4412,1,15,3
4413,1,15,3
4414,1,15,3
4415,1,15,3
4416,1,15,3
4417,1,15,3
4418,1,15,3
4419,1,15,3
4420,2,15,3
4421,2,15,3
4422,2,15,3
4423,2,15,3
4424,2,15,3
4425,2,15,3
4426,2,15,3
4427,2,15,3
4428,1,15,3
4429,2,15,3
4430,2,15,3
4431,2,15,3
4432,2,15,3
4433,2,15,3
4434,2,15,3
4435,2,15,3
4436,2,15,3
4437,2,15,3
4438,2,15,3
4439,2,15,3
4440,2,15,3
4441,2,15,3
4442,2,15,3
4443,2,15,3
4444,2,15,3
4445,2,15,3
4446,2,15,3
4447,2,15,3
4448,2,15,3
4449,2,15,3
4450,2,15,3
4451,2,15,3
4452,2,15,3
4453,2,15,3
4454,2,15,3
4455,2,15,3
4456,2,15,3
4457,2,15,3
4458,2,15,3
4459,2,15,3
4460,2,15,3
4461,2,15,3
4462,2,15,3
4463,2,15,3
4464,2,15,3
4465,2,15,3
4466,2,15,3
4467,2,15,3
4468,2,15,3
4469,2,15,3
4470,2,15,3
4471,2,15,3
4472,2,15,3
4473,2,15,3
4474,2,15,3
4475,2,15,3
4476,2,15,3
4477,2,15,3
4478,2,15,3
4479,2,15,3
4480,2,15,3
4481,2,15,3
4482,2,15,3
4483,1,15,3
4484,1,15,3
4485,1,15,3
4486,1,15,3
4487,1,15,3
4488,1,15,3
4489,1,15,3
4490,2,15,3
4491,1,15,3
4492,2,15,3
4493,2,15,3
4494,1,15,3
4495,2,15,3
4496,2,15,3
4497,2,15,3
4498,2,15,3
4499,2,15,3
4500,2,15,3
4501,2,15,3
4502,2,15,3
4503,3,15,3
4504,3,15,3
4505,3,15,3
4506,3,15,3
4507,3,15,3
4508,3,15,3
4509,3,15,3
4510,3,15,3
4511,3,15,3
4512,3,15,3
4513,3,15,3
4514,3,15,3
4515,3,15,3
4516,3,15,3
4517,3,15,3
4518,3,15,3
4519,3,15,3
4520,3,15,3
4521,3,15,3
4522,2,15,3
4523,3,15,3
4524,3,15,3
4525,2,15,3
4526,2,15,3
4527,2,15,3
4528,3,15,3
4529,3,15,3
4530,3,15,3
4531,3,15,3
4532,2,15,3
4533,2,15,3
4534,3,15,3
4535,3,15,3
4536,3,15,3
4537,3,15,3
4538,3,15,3
4539,3,15,3
4540,3,15,3
4541,3,15,3
4542,3,15,3
4543,3,15,3
4544,3,15,3
4545,3,15,3
4546,3,15,3
4547,3,15,3
4548,3,15,3
4549,3,15,3
4550,3,15,3
4551,3,15,3
4552,1,15,3
4553,1,15,3
4554,1,15,3
4555,1,15,3
4556,1,15,3
4557,2,15,3
4558,1,15,3
4559,1,15,3
4560,2,15,3
4561,1,16,4
4562,1,16,4
4563,1,16,4
4564,1,16,4
4565,1,16,4
4566,1,16,4
4567,1,16,4
4568,1,16,4
4569,1,16,4
4570,1,16,4
4571,1,16,4
4572,1,16,4
4573,1,16,4
4574,1,16,4
4575,1,16,4
4576,1,16,4
4577,1,16,4
4578,1,16,4
4579,1,16,4
4580,1,16,4
4581,1,16,4
4582,1,16,4
4583,1,16,4
4584,1,16,4
4585,1,16,4
4586,1,16,4
4587,1,16,4
4588,1,16,4
4589,1,16,4
4590,1,16,4
4591,1,16,4
4592,1,16,4
4593,2,16,4
4594,2,16,4
4595,2,16,4
4596,2,16,4
4597,2,16,4
4598,2,16,4
4599,2,16,4
4600,2,16,4
4601,2,16,4
4602,2,16,4
4603,2,16,4
4604,2,16,4
4605,2,16,4
4606,2,16,4
4607,2,16,4
4608,2,16,4
4609,2,16,4
4610,2,16,4
4611,2,16,4
4612,2,16,4
4613,2,16,4
4614,2,16,4
4615,2,16,4
4616,2,16,4
4617,2,16,4
4618,2,16,4
4619,2,16,4
4620,2,16,4
4621,2,16,4
4622,2,16,4
4623,2,16,4
4624,2,16,4
4625,2,16,4
4626,2,16,4
4627,2,16,4
4628,2,16,4
4629,2,16,4
4630,1,16,4
4631,1,16,4
4632,1,16,4
4633,1,16,4
4634,1,16,4
4635,1,16,4
4636,2,16,4
4637,2,16,4
4638,2,16,4
4639,2,16,4
4640,2,16,4
4641,2,16,4
4642,3,16,4
4643,3,16,4
4644,3,16,4
4645,3,16,4
4646,3,16,4
4647,3,16,4
4648,3,16,4
4649,3,16,4
4650,3,16,4
4651,3,16,4
4652,3,16,4
4653,3,16,4
4654,3,16,4
4655,3,16,4
4656,3,16,4
4657,2,16,4
4658,2,16,4
4659,2,16,4
4660,3,16,4
4661,3,16,4
4662,3,16,4
4663,3,16,4
4664,3,16,4
4665,3,16,4
4666,3,16,4
4667,3,16,4
4668,3,16,4
4669,3,16,4
4670,3,16,4
4671,3,16,4
4672,3,16,4
4673,1,16,4
4674,1,16,4
4675,1,16,4
4676,2,16,4
4677,1,16,4
4678,2,16,4
4679,1,16,4
4680,1,16,4
4681,1,16,4
4682,1,16,4
4683,1,16,4
4684,1,16,4
4685,1,16,4
4686,1,16,4
4687,1,16,4
4688,1,16,4
4689,1,16,4
4690,1,16,4
4691,1,16,4
4692,1,16,4
4693,1,16,4
4694,1,16,4
4695,1,16,4
4696,1,16,4
4697,1,16,4
4698,1,16,4
4699,1,16,4
4700,1,16,4
4701,1,16,4
4702,1,16,4
4703,1,16,4
4704,1,16,4
4705,1,16,4
4706,1,16,4
4707,1,16,4
4708,1,16,4
4709,1,16,4
4710,1,16,4
4711,1,16,4
4712,1,16,4
4713,1,16,4
4714,1,16,4
4715,1,16,4
4716,1,16,4
4717,1,16,4
4718,1,16,4
4719,1,16,4
4720,1,16,4
4721,1,16,4
4722,1,16,4
4723,1,16,4
4724,2,16,4
4725,2,16,4
4726,2,16,4
4727,2,16,4
4728,2,16,4
4729,2,16,4
4730,2,16,4
4731,2,16,4
4732,1,16,4
4733,2,16,4
4734,2,16,4
4735,2,16,4
4736,2,16,4
4737,2,16,4
4738,2,16,4
4739,2,16,4
4740,2,16,4
4741,2,16,4
4742,2,16,4
4743,2,16,4
4744,2,16,4
4745,2,16,4
4746,2,16,4
4747,2,16,4
4748,2,16,4
4749,2,16,4
4750,2,16,4
4751,2,16,4
4752,2,16,4
4753,2,16,4
4754,2,16,4
4755,2,16,4
4756,2,16,4
4757,2,16,4
4758,2,16,4
4759,2,16,4
4760,2,16,4
4761,2,16,4
4762,2,16,4
4763,2,16,4
4764,2,16,4
4765,2,16,4
4766,2,16,4
4767,2,16,4
4768,2,16,4
