Hour,Solar-bus015,Solar-bus018,Solar-bus019,Solar-bus032,Solar-bus054,Solar-bus055,Solar-bus069,Solar-bus076,Solar-bus092,Solar-bus100,Solar-bus104,Solar-bus105,Solar-bus110,Solar-bus112
244,90.99746644,140.1649421,111.8867245,437.5399367,213.1176006,21.67373339,26.38946258,25.41502222,364.5135978,90.97912235,397.6569808,175.569754,153.8043902,51.12918016
245,91.38924544,151.2350345,105.7701415,417.4559893,208.690455,19.53117197,23.54956046,24.58731802,354.3207328,89.15241295,394.1257942,168.5746921,146.9061451,44.95252098
246,84.60894278,135.5717796,97.80446336,407.7676265,199.9493732,19.10085439,34.6995161,25.35058871,344.1083991,87.2778541,373.8262595,165.1343371,135.9187849,44.77470513
247,73.35316548,101.9818336,89.89111704,405.0292696,186.8698513,19.77281583,54.29278005,26.92847398,330.864471,84.32544346,341.0793442,163.6311656,123.0303283,48.38384047
248,61.39228618,63.49905882,84.15843433,403.6893765,169.6076127,20.63291786,74.6592394,28.23937081,311.1355376,78.95275904,302.5107206,161.7140463,111.3074847,52.58777621
249,52.4966775,33.15731772,82.73474704,398.1964053,148.3183808,20.76702204,88.12878126,28.2016762,281.4681878,69.81737882,264.7460607,157.031848,103.8169637,54.19436156
250,49.35732077,20.65184916,86.8948042,384.3277376,123.7799574,19.53394313,89.13480525,26.10101408,240.3476344,56.24932329,232.9588222,147.8984605,102.3977921,50.90904496
251,50.34763213,22.32339776,94.49902382,363.1764488,99.25845822,17.38430862,80.52476112,22.69191627,194.013586,40.26838285,206.5136052,135.2878581,103.9782671,44.02767181
252,52.76163642,31.17408458,102.5542412,337.1645377,78.64207717,15.0416992,67.24961115,19.09614152,150.644375,24.56679039,183.3227953,120.839036,104.2590033,35.7436867
253,53.89335849,40.20603069,108.0672915,308.7140032,65.81900831,13.22969555,54.26031761,16.43544861,118.4183339,11.8367788,161.2987782,106.1909898,98.94061526,28.25053426
254,51.70758323,43.89653623,108.676333,279.7124281,63.0889171,12.45044506,45.38442411,15.48106277,102.850343,4.075624728,138.7724374,92.60314178,85.13862275,23.20111572
255,46.85213571,42.62361767,104.5448158,249.9097309,66.39735465,12.32036191,39.95579958,15.60207509,98.80147427,0.500779906,115.748648,79.81662277,65.62816598,20.08615878
256,40.64560108,38.24047056,96.46751271,218.5214142,70.10134348,12.23442701,36.18489428,15.81704315,98.46934753,0,92.65078332,67.19299065,44.59929026,17.85584776
257,34.40656446,32.60029043,85.23919683,184.7629805,68.55790609,11.58762123,32.28215847,15.14452452,94.05158262,1.78E-15,69.90221635,54.09380331,26.24204092,15.46036699
258,29.1546036,27.22550458,71.72570746,148.4550204,57.85350524,9.957570153,26.91147882,12.90046447,79.90206654,0.373491788,48.09300824,40.21775967,13.78090772,12.13796377
259,24.71326667,22.31546727,57.07714926,111.8384763,40.9923646,7.652478073,20.55048759,9.59035915,58.99975499,0.549890076,28.47997219,26.61212288,6.578158201,8.279137299
260,20.60709449,17.7387645,42.51469325,77.75937875,22.70814806,5.163193968,14.13025346,6.017092418,36.47987082,0.578305625,12.48660939,14.66129711,3.030504363,4.562449778
261,16.36062784,13.36398226,29.25951045,49.06375825,7.734519497,2.980566816,8.581845099,2.983548133,17.47763688,0.507849193,1.536421065,5.749686571,1.534658194,1.666463392
262,11.67867889,9.13383502,18.31816356,27.89394752,0,1.48398298,4.621833637,1.100355895,5.88843759,0.384201558,0,0.821328555,0.737275591,0.084415753
263,6.987145275,5.287551065,9.838782064,13.57748827,0,0.606978369,2.108800027,0.209128262,0.648303566,0.23932357,0,0,0.284788074,0
264,2.892195979,2.138487143,3.754887151,4.738224451,0,0.171626277,0.686827678,0,0,0.101746095,0,0,0.073571069,0
265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0,0,1.403113554,0,0,7.019352606,0
311,0,0,0,0,0,0,0,0,0,3.713962623,0,0,17.27984271,0
312,0,0,0,0,0,0,0,0,0,6.999022151,0,0,29.66843071,0
313,0,0,0,0,0,0,0,0,0,11.32476708,4.444545487,3.55E-15,43.07207703,0
314,2.944565654,1.313746173,2.717069988,3.829182549,3.598522876,0,3.340301765,0,33.11099819,16.72271939,24.75179094,28.96117772,56.58897346,9.875458691
315,7.272845869,3.439918796,7.191835387,8.497321472,9.229742823,0,7.99192056,0,80.25014088,23.08458923,53.30783188,68.68545857,70.16223734,23.60480683
316,12.54470752,6.399065716,13.5529148,12.36402276,16.73572157,0,13.16827154,0,134.7652813,30.26713377,86.58513158,111.6787491,83.94621737,38.83700542
317,18.32001748,10.21173478,21.92892684,13.78889241,25.95852083,0,18.08276986,0,190.0042725,38.12711019,121.0561533,150.4469557,98.09526228,53.22101546
318,24.29857935,14.79683759,32.22259351,11.78123442,36.65883079,0,22.09134958,0,240.2895102,46.39824188,153.8559317,179.1608946,112.6563277,64.96590382
319,30.73994359,19.66674073,43.43305047,7.949144806,48.27185542,0,25.1200204,0,283.8415591,54.32211711,184.7697869,198.6510205,127.2467969,74.52116092
320,38.04359739,24.23217455,54.33353676,4.55041761,60.15142713,0,27.23731089,0,319.8555265,61.01729035,214.2456104,211.4126976,141.3766602,82.89638303
321,46.60902795,27.90386939,63.69729146,3.842846862,71.65137836,0,28.51174965,0,347.5265195,65.60231607,242.7312938,219.9412904,154.5559077,91.10116645
322,56.44416263,30.30549356,70.55723396,7.291540038,82.18092858,0.42078289,29.04219577,5.444580805,366.6086649,67.579103,270.5332951,226.3428402,166.4466816,99.85986916
323,65.9906895,31.91246717,74.98500507,13.1908584,91.37084557,0.938152274,29.04883033,12.74024314,379.0921676,67.98297686,297.3923385,231.1660968,177.3197316,108.7558959
324,73.2987368,33.4131483,77.31192592,19.04247664,98.90728417,1.376735014,28.78216489,20.28648902,387.5262519,68.23261764,322.9077144,234.570487,187.5979593,117.0874132
325,76.41843278,35.49589502,77.86931767,22.34806947,104.4763992,1.561157974,28.49271104,26.48282046,394.4601421,69.7467053,346.6787136,236.7154377,197.7042663,124.1525874
326,74.06289824,38.52019149,76.94414852,21.3062781,108.0328512,1.374645058,28.37727445,30.05578698,401.8843945,73.49258057,368.3105098,237.8388386,207.8748948,129.3656285
327,67.5972242,41.53002617,74.6459749,16.90360974,110.6053236,0.934808344,28.41783723,31.04012803,409.5548923,78.63222719,387.4318094,238.4924305,217.5994487,132.6049204
328,59.04949422,43.24051359,71.04000033,10.82353815,113.4910053,0.417856952,28.54267558,29.79763054,416.6688506,83.87628963,403.6772021,239.3064172,226.1808726,133.8648902
329,50.44779187,42.3667683,66.19142831,4.749537029,117.9870855,0,28.68006572,26.69008147,422.4234846,87.93541237,416.6812773,240.9110023,232.9221108,133.1399655
330,43.4786449,38.61881785,60.54186445,0.148894828,124.9125502,0,28.8049216,22.17709457,426.3116612,89.89942027,426.2554835,243.7547251,237.374996,130.676531
331,38.46235778,35.68634187,56.03852288,0,133.1735734,0,29.0787082,17.10959087,429.0088546,90.37485967,432.9187044,247.5594669,240.0869131,127.7288022
332,35.37767913,38.25393299,55.00501982,0,141.198126,0,29.70952822,12.43631824,431.486191,90.3474573,437.3666826,251.8654445,241.8541353,125.8029518
333,34.20335761,51.00618384,59.7649715,0.347852882,147.414179,2.22E-16,30.90548438,9.106024509,434.7147965,90.8029399,440.2951604,256.2128746,243.4729358,126.405153
334,34.73038152,76.24908838,71.33998272,6.086909071,150.61969,0.047923849,32.76360384,7.813309052,439.2435492,92.45549593,442.2277617,260.1688488,245.4706573,130.5004136
335,35.99869783,106.7742458,85.54361248,13.75473211,151.0925632,0.144647388,34.93661152,8.236177244,443.9323361,94.93316089,442.999635,263.4079578,247.2989212,136.8890816
336,36.8604932,132.9946566,96.88740837,22.0450969,149.4806894,0.425217392,36.9661568,9.798485969,447.218796,97.59243202,442.2738101,265.6316671,248.1404183,143.8303402
337,36.16795427,145.3233213,99.88291796,29.65177833,146.4319594,1.024680636,38.39388903,11.92409211,447.5405678,99.78980655,439.7133169,266.5414421,247.1778395,149.5833723
338,33.20934637,137.1778837,91.07605481,35.94928862,142.3915546,1.994147953,38.8800849,14.06993823,443.8123122,100.9193456,435.0880369,265.7665351,243.8240394,152.6954774
339,29.01724963,113.9945608,75.15019652,43.03508939,136.9938192,3.048986407,38.5595303,15.82530962,436.8567761,100.5253659,428.5952593,262.6473454,238.4125264,152.8664202
340,25.06032283,84.21421287,58.82308666,53.68737956,129.6703878,3.82062712,37.68563846,16.81257725,427.9737281,98.18974795,420.5391248,256.4520593,231.5069727,150.0840819
341,22.80722478,56.27770025,48.81246881,70.68435807,119.8528954,3.940501215,36.51182258,16.65411208,418.4629369,93.49437233,411.2237745,246.4488628,223.6710504,144.3363434
342,23.25803828,37.04658396,49.82639455,95.18294583,107.3354368,3.18799366,35.34715868,15.13814298,409.2341416,86.37818053,400.7690064,232.3962102,215.3759104,135.8335965
343,25.5385421,27.06522793,58.5341474,121.8549516,93.36194785,1.934304808,34.72337401,12.71633042,399.6369638,78.2083577,388.557247,216.0136278,206.7226192,125.6762757
344,28.30593899,25.29869684,69.59531885,143.750906,79.53882451,0.698588855,35.22785861,10.00619278,388.6309955,70.70914994,373.7865803,199.5109101,197.7197221,115.1873258
345,30.21743172,30.71205533,77.66950043,153.9213399,67.47246278,0,37.44800254,7.62524842,375.175829,65.60480332,355.65509,185.0978515,188.3757643,105.689692
346,30.26200324,41.8021543,78.73441514,147.7131931,58.31960647,0.197747917,41.5964249,6.039708093,358.4506986,64.00339158,333.6782563,174.2902941,178.6315535,98.15781297
347,28.75575727,55.19298947,74.04031201,129.6590425,51.43839076,1.011264186,46.38666101,5.11055202,338.5134078,64.54829906,308.6411452,165.8282707,168.1569461,92.17210244
348,26.34657771,67.0403428,66.1555716,106.5878743,45.73729865,2.000035863,50.15747526,4.547452793,315.6414026,65.26673774,281.6462191,157.7578617,156.5540611,86.96446787
349,23.68234847,73.49999624,57.64857446,85.32867444,40.12481316,2.723550006,51.24763201,4.060083005,290.1121287,64.18591962,253.7959405,148.1251473,143.4250171,81.76681671
350,21.27096208,71.84352588,50.52765491,71.09328705,33.78684072,2.855085297,48.47217927,3.426514065,262.1128652,59.82983981,225.860016,135.4078448,128.4931413,75.89179859
351,19.06034551,63.8056844,44.56096241,62.62498771,27.01898154,2.523086926,42.55129952,2.698412639,231.4702243,52.70962596,197.2771289,119.8102187,111.9665943,68.97503186
352,16.85843435,52.23701863,38.9566002,57.04990997,20.39425924,1.96979171,34.68145887,1.995844211,197.9206515,43.83318884,167.1532065,101.9681702,94.17474478,60.73287704
353,14.4731642,39.98807539,32.92267152,51.49418734,14.48569746,1.437436465,26.05912341,1.438874264,161.200592,34.20843921,134.5941765,82.51760044,75.44696164,50.88169467
354,11.78679612,29.40337338,25.94226383,43.77522945,9.746322492,1.112477353,17.76290036,1.112016608,121.7402611,24.76983335,99.48225147,62.26737714,56.30808459,39.42270076
355,8.978893066,20.80331883,18.59840144,34.4755503,6.149171276,0.958247913,10.39996138,0.957578371,82.74495245,16.1580095,64.80478525,42.71823345,38.06483686,27.49653333
356,6.303343481,14.00228981,11.74909291,24.86893998,3.547283414,0.88230103,4.459619201,0.882315009,48.11372968,8.940151421,34.32541693,25.54386895,22.21941258,16.52868588
357,4.014035797,8.814664427,6.252346766,16.22918857,1.793698507,0.792189588,0.431186598,0.792981977,21.74565624,3.683442855,11.80778557,12.41798322,10.27400586,7.944651914
358,2.305530438,5.047230753,2.732559723,9.567358452,0.736406463,0.619823411,0,0.620865009,6.33844991,0.74238351,0,4.485006772,3.238054004,2.764354299
359,1.135075778,2.476416796,0.879681191,4.843601126,0.203198408,0.394540076,0,0.395370944,0,0,0,0.772293916,0.14996698,0.385433336
360,0.400592178,0.871060548,0.150048755,1.75534038,0.016815776,0.1700341,0,0.170436902,0,0,0,0,0,0
361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,0,0,0,0,0,0,0,0,0,0,2.227655411,3.55E-15,0,0
410,0.888871584,10.32403234,2.978689756,0,0,0,3.328974741,0,8.185934508,3.447141951,12.58474982,21.52847851,8.619337124,2.667958777
411,2.113083772,24.88026011,7.389177133,0,0,0,8.020560662,0,20.32082472,8.486766434,27.80666449,52.43149985,21.17430263,6.415537848
412,3.448190476,41.43686823,12.82186563,0,0.882598593,0,13.35282453,0,35.29475299,14.57314652,46.81739261,88.66586485,36.24890013,10.65033778
413,4.66974561,57.76204162,18.86715873,0,5.285270992,0.950011107,18.60383312,0.950961357,51.99780169,21.16055529,68.54092734,126.1883743,52.42713322,14.77995913
414,5.681047083,72.13928329,25.23683617,0.005366052,13.0705381,5.454383072,23.18980023,5.459838828,69.70139958,27.7706718,91.63931226,161.14607,68.48940121,18.45860271
415,6.896368792,84.91336864,32.12818262,1.233034841,22.82062996,11.2010441,27.07952778,11.21224796,89.20236101,34.19479906,113.7267925,190.4469579,84.00168612,22.32687027
416,8.85772863,96.94439117,39.85985897,5.038606576,32.61441638,16.74673798,30.37996473,16.76348893,111.6788468,40.29164608,132.1556637,211.1892849,98.72636568,27.2719638
417,12.10714449,109.0924444,48.75052612,12.77768147,40.5307672,20.6482085,33.19806003,20.66886191,138.3090176,45.91992187,144.2782214,220.4712977,112.4258176,34.18108529
418,16.90159853,121.6171108,58.82585718,24.92457263,45.59826524,21.89107592,35.601154,21.91297251,169.6088101,51.07859104,148.7866856,216.9569071,124.8725334,43.61884295
419,22.35792999,132.3759287,68.93957407,38.42844478,50.64434533,21.17646632,37.49815238,21.19764812,203.4452642,56.32764071,149.7329743,205.5726785,135.8794602,54.85946982
420,27.30794234,138.6259256,77.65241096,49.35717554,59.44615531,19.63438224,38.75835229,19.65402157,237.0231957,62.36731361,152.5089299,192.8108412,145.2696586,66.85460515
421,30.58343909,137.6241287,83.52510197,53.77864251,75.78084302,18.39482623,39.25105082,18.41322569,267.5474202,69.89785246,162.5063947,185.1636244,152.8661894,78.5558882
422,31.48200356,127.8410152,85.72104305,49.31481278,101.5741258,18.31539273,38.91695106,18.33371273,293.1475639,79.22384723,183.3342101,187.3897459,158.4706883,89.11375129
423,31.16433844,112.6008609,85.81427735,39.80401126,131.3459994,19.16404376,37.98237996,19.18321262,315.6524939,89.06727683,211.4692131,197.3138773,161.7990901,98.4737991
424,31.25692622,96.44139159,85.98150981,30.63865231,157.7650288,20.43633325,36.74507045,20.45677472,337.8158877,97.75446737,241.6052394,211.0271789,162.5459045,106.7804294
425,33.38624942,83.90033285,88.39944537,27.21115031,173.4997792,21.62781512,35.50275548,21.64944838,362.391423,103.611745,268.4361249,224.6208109,160.4056411,114.1780398
426,38.50264107,78.3776956,94.35128079,33.29949433,173.4915979,22.34487518,34.54142991,22.36722568,390.7792846,105.5300521,288.2201419,234.9925381,155.7572129,120.790455
427,44.85183628,78.72263172,101.54618,46.22397226,161.7729602,22.63722671,34.10013635,22.65986964,418.9656874,104.6587959,303.4733086,242.2665433,151.7171462,126.6592069
428,50.0034207,82.64657833,106.7997989,61.6904467,144.6491237,22.66541488,34.40617939,22.68808601,441.5833537,102.7120001,318.2760801,247.373614,152.0863708,131.8052542
429,51.52697996,87.86097257,106.9277932,75.40478025,128.4253459,22.58998486,35.68686358,22.61258054,453.2650058,101.4036881,336.7089109,251.2445377,160.6658162,136.2495556
430,47.87764453,92.5947618,99.89927765,83.90241367,118.2575844,22.51871027,38.0431304,22.54123466,450.1965304,101.8358856,361.1917142,254.4874521,179.4588037,139.7844914
431,41.05272421,97.14693431,88.29720287,87.03710037,114.7045977,22.34827859,41.070469,22.3706325,434.7764719,102.6626261,387.5022355,256.4198964,203.2782204,141.2881282
432,33.93507364,102.3339886,75.85797844,85.49217191,117.1758443,21.92260574,44.23800543,21.94453387,410.9565391,101.9259455,409.7576786,256.0367602,225.1393452,139.4099539
433,29.40754745,108.9724233,66.31801393,79.95095986,125.0807828,21.08560766,47.01486575,21.10669858,382.6884408,97.66787928,422.0752473,252.332933,238.0574568,132.7994567
434,29.46735444,117.1885531,62.44004919,71.34180904,137.1482813,19.71945024,48.92861708,19.73917466,353.0636266,88.74409919,420.7937403,244.6325991,237.197212,120.8477984
435,32.56912004,124.3479577,63.09214518,61.57311727,149.3848462,17.85929918,49.74059075,17.87716298,321.7325095,77.26482072,411.1383357,233.577122,226.3207793,105.9128362
436,36.28182382,127.1260331,66.16869314,52.79829563,157.1163935,15.57857015,49.27055913,15.59415264,287.4852434,66.15389536,400.5558067,220.1371599,211.3397054,91.09410118
437,38.17444537,122.1981752,69.56408432,47.17075519,155.6688393,12.95067881,47.3382946,12.96363275,249.1119819,58.33517459,396.4929265,205.2833711,198.1655368,79.49112444
438,36.55012808,107.9237829,71.54932949,46.38961201,142.167858,10.08606037,43.93790599,10.09614897,206.6845958,55.84685387,403.821376,189.9968117,191.1146717,73.26947794
439,32.64867058,89.39826621,71.90191751,50.33680211,120.9381583,7.243228204,39.76084789,7.250473257,165.4018235,57.18450457,417.1124681,175.3001298,188.1229146,70.8588974
440,28.4440353,73.40103804,70.77595681,58.4399665,98.10420753,4.717715248,35.67291136,4.722434151,131.7441202,59.95804203,428.3624234,162.2263714,185.5309216,69.75515948
441,25.91018467,66.71151128,68.32555579,70.12674619,79.79047282,2.805054425,32.53988743,2.807860186,112.1919411,61.77738161,429.5674627,151.8085824,179.6793487,67.45404083
442,26.40650528,73.61301052,64.64379929,84.47329666,70.38692718,1.735952586,30.92199384,1.737688976,110.5546534,60.73485717,414.9826574,144.4173272,167.8952761,62.09946677
443,28.83408029,88.40450713,59.57967795,99.1498313,67.34556649,1.48181228,30.15715512,1.483294465,119.9572719,56.85247665,387.8984822,137.7732434,151.4514805,54.42795732
444,31.47941701,102.8888841,52.92115881,111.475078,66.38389239,1.949209978,29.27772248,1.951159679,130.8537237,50.6346665,353.8642627,128.9344868,132.6071624,45.82418117
445,32.62902276,108.8690246,44.45620896,118.7677645,63.2194065,3.044722153,27.31604713,3.047767642,133.6979354,42.58585317,318.4293243,114.9592132,113.6215227,37.67280701
446,31.02292161,100.5286297,34.25770304,119.0360149,54.7402743,4.614916759,23.61371733,4.619532837,121.6143646,33.30296413,285.7601566,94.09358785,96.27860543,31.03467295
447,27.21520471,81.57467317,23.53814607,113.0455375,42.51731669,6.26632767,18.74926952,6.272595576,98.40959118,23.75293087,254.4919052,69.33581286,80.46182829,25.67529482
448,22.21347996,58.09494684,13.79495063,102.2514367,29.29201839,7.545480245,13.61047718,7.553027625,70.5607256,14.99518589,221.87688,44.87209963,65.57945236,21.03635785
449,17.02535526,36.17724257,6.525529333,88.10881706,17.80586416,7.998899839,9.085113775,8.006900755,44.54487835,8.089161684,185.1673907,24.88865957,51.03973873,16.5595473
450,12.48533345,20.61383797,2.768769211,72.0532235,10.15490794,7.32736977,5.855402294,7.334698989,25.48878119,3.790730349,142.9476541,12.48375592,36.54509982,11.86490469
451,8.735497037,11.01495363,1.729455095,55.44196285,5.853480577,5.848705195,3.781363741,5.85455538,13.11765092,1.641522349,99.1295154,6.403859293,22.9745534,7.285896706
452,5.744823465,5.695295935,2.15384626,39.61278244,3.770482105,4.034979234,2.517468626,4.039015235,5.806325585,0.879607741,58.95672684,4.307492134,11.50126856,3.334346312
453,3.482290171,2.969571229,2.78820198,25.90342961,2.774812574,2.358265005,1.718187458,2.360623864,1.929643251,0.743056581,27.67304069,3.853176891,3.298414429,0.522076476
454,1.899794772,1.397796352,2.654555657,15.35447604,1.93781852,1.189651443,1.096481177,1.190841383,0.045784081,0.607253184,9.017453494,3.142765949,0,0
455,0.880915602,0.521230044,1.878037197,7.817790895,1.140632426,0.496290745,0.599272446,0.49678714,0,0.396838891,0.709938971,2.05143144,0,0
456,0.292151174,0.126441522,0.859550633,2.848067706,0.466833262,0.144350926,0.231974356,0.144495294,0,0.173769297,0,0.897675433,0,0
457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
