Hour,Wind01,Wind02,Wind03,Wind04,Wind05,Wind06,Wind07,Wind08,Wind09,Wind10,Wind11,Wind12,Wind13,Wind14,Wind15,Wind16,Wind17
136,2.256338102,11.38328964,7.017936391,3.734571534,0.190343096,5.581054385,3.118293178,3.850979789,3.612789426,3.33636598,3.147059949,45.32891571,21.7272179,166.7888661,29.38452232,29.649221,0
137,2.036790032,11.08741308,7.01793458,3.734569324,0.222569384,5.949009332,2.689466128,4.409576995,4.120860798,3.85345753,2.81129068,47.60392221,22.22387951,155.5728144,29.60168161,13.41657472,8.67E-19
138,1.916209447,11.0725278,7.017930851,3.734564772,0.25347834,6.52756246,2.391336872,5.147072201,4.788796775,4.518920738,2.587960305,50.36060765,23.14982042,146.7608008,30.00282499,3.691737134,0.004065102
139,1.908154298,11.29302051,7.017927589,3.734560792,0.284236158,7.246998133,2.245663319,5.951027703,5.526577362,5.253097371,2.47356674,53.49701467,24.41354343,141.0428787,30.52223198,0,0.007562251
140,2.009093411,11.68483403,7.017927823,3.734561077,0.316676112,8.013370893,2.249629938,6.67811444,6.223952814,5.953708803,2.431599403,56.84744234,25.87952748,139.0192043,31.06930136,0,0.007278274
141,2.215495614,12.18391114,7.01793458,3.734569324,0.35263148,8.732735281,2.400421199,7.185003352,6.770673384,6.518476408,2.42554771,60.24618976,27.41225149,141.2899339,31.55343194,0.245334142,3.47E-18
142,2.515639727,12.73075223,7.0179485,3.734586312,0.393113914,9.327693101,2.691284405,7.381096145,7.094234596,6.877562329,2.43521516,63.5421646,28.88696367,148.0376168,31.89808178,1.691546278,0
143,2.865044554,13.28408792,7.017960672,3.734601167,0.435848585,9.787035225,3.0997182,7.386717594,7.273113045,7.090891792,2.505661587,66.64270892,30.22198933,157.7743741,32.08294605,3.126991932,0
144,3.211038897,13.8072064,7.017959799,3.734600101,0.47773904,10.11609979,3.599284059,7.374923243,7.423530595,7.25083079,2.698260907,69.46977338,31.34642304,168.5947199,32.10177916,4.675116163,0
145,3.500951556,14.26339588,7.01793458,3.734569324,0.515688827,10.32022493,4.163543462,7.518768634,7.661709108,7.449745321,3.074387038,71.94530865,32.18935936,178.5931683,31.94833556,6.459364026,0.026167192
146,3.694784721,14.62235431,7.01788263,3.734505924,0.547425291,10.40754083,4.757257704,7.936521193,8.072192762,7.756077863,3.666530863,74.01614289,32.70724235,186.3890766,31.62825021,8.734425555,0.122101832
147,3.803234138,14.87941867,7.017837203,3.734450484,0.573970974,10.39734595,5.309987357,8.527295878,8.612814991,8.142576846,4.391651126,75.72861444,32.96591396,192.7011754,31.19468027,12.27997069,0.315249846
148,3.849668946,15.03633568,7.017840465,3.734454465,0.597172212,10.31173079,5.742492812,9.135419532,9.209731543,8.558067183,5.13782354,77.15393911,33.05856563,198.7730384,30.71266345,18.00691433,0.65482725
149,3.857458281,15.09485208,7.01793458,3.734569324,0.618875342,10.17278583,5.975534462,9.605218997,9.789098166,8.951373788,5.793123818,78.36333275,33.07838879,205.8482393,30.24723746,26.8261714,1.190050062
150,3.849081371,15.08465126,7.01812846,3.734805937,0.640948709,10.01249502,5.962842137,9.832772804,10.29135338,9.282185037,6.27046434,79.41316126,33.10194635,214.7197206,29.84473941,39.22729573,1.964569832
151,3.843457809,15.14716328,7.018297996,3.73501284,0.66534868,9.902415977,5.790023436,9.921166255,10.71406678,9.553643144,6.582104163,80.30039087,33.13928717,224.3778989,29.47670406,54.01439689,2.999780248
152,3.858617278,15.45175486,7.018285824,3.734997985,0.694053627,9.923999735,5.575655396,10.02523634,11.06909073,9.779753786,6.765139013,81.00713787,33.18383158,233.3625596,29.09596556,69.57022337,4.31151053
153,3.912589462,16.16779271,7.01793458,3.734569324,0.729041924,10.15869734,5.438315056,10.29982005,11.36827761,9.974522641,6.856664616,81.51551855,33.22899994,240.2134879,28.65535807,84.27752366,5.915589898
154,4.013302916,17.35244453,7.0171412,3.733610788,0.771016999,10.65303634,5.45153553,10.847164,11.6220297,10.15477938,6.875768162,81.83594583,33.28563672,243.8901314,28.1249391,96.77893748,7.845415469
155,4.128281678,18.61408187,7.016019805,3.732310224,0.815582508,11.31385029,5.508674241,11.55915331,11.83494899,10.34864964,6.769502696,82.09201919,33.43428303,245.0305868,27.5436595,106.7566694,10.20465594
156,4.214948655,19.44887729,7.014738816,3.730931459,0.857067162,12.01304923,5.45804469,12.27508275,12.01018737,10.58708305,6.466912729,82.43563473,33.77290411,244.6926131,26.96769344,114.1528152,13.11454791
157,4.230726758,19.35300331,7.013466656,3.729738318,0.889799672,12.62254322,5.147960376,12.83424705,12.15089676,10.90102925,5.897042768,83.01868855,34.39946522,243.9339693,26.45321513,118.9094708,16.69632798
158,4.144951488,18.01121119,7.012467054,3.72900465,0.909990615,13.03897247,4.48479669,13.12503827,12.26726011,11.31264959,5.047384778,83.88295146,35.30437193,243.6014761,26.0276471,121.1167328,21.01034894
159,3.974608726,15.86256716,7.012384984,3.729044389,0.92137802,13.25789788,3.607176595,13.2322376,12.39758471,11.80895223,4.139220533,84.62969308,36.04779107,243.6982013,25.60340525,121.4567018,25.87342842
160,3.748596944,13.53471615,7.013960732,3.73018149,0.929581784,13.29961052,2.711784941,13.28972356,12.58720887,12.36815705,3.452279262,84.75005775,36.08232978,244.0162745,25.06415384,120.7594791,31.04150023
161,3.495814616,11.6553031,7.01793458,3.73273991,0.940221802,13.18440145,1.995306581,13.43137463,12.88147093,12.96848395,3.266290193,83.7351898,34.86059521,244.3478254,24.29355713,119.8551662,36.2704982
162,3.25314424,10.71234716,7.024192407,3.736588971,0.956848578,12.94476909,1.604069757,13.75119538,13.30323662,13.58004234,3.757225603,81.28455503,32.07531183,244.5292046,23.21742825,119.4028358,41.30054226
163,3.089404409,10.63536429,7.029202457,3.739779459,0.97473505,12.66204118,1.482976265,14.18369465,13.78548126,14.14049979,4.686029951,77.93090518,28.37967351,244.5736469,21.93017579,119.3774457,45.8084968
164,3.081397741,11.21424467,7.028578569,3.739907526,0.987084767,12.42975282,1.52657129,14.62350732,14.23870754,14.5794134,5.709890745,74.41531343,24.66699141,244.538608,20.56835726,119.582925,49.4554123
165,3.305926853,12.23887846,7.01793458,3.734569324,0.987101274,12.3414391,1.629400015,14.96526829,14.57341818,14.82634028,6.485995491,71.478853,21.83057673,244.4815437,19.26853012,119.8232029,51.90233924
166,3.803205287,13.49695928,6.996485896,3.723299951,0.970593244,12.46042301,1.705201738,15.13041947,14.722381,14.83663973,6.75168443,69.73848274,20.56877644,244.448599,18.15906821,119.9418282,53.00484622
167,4.467090271,14.76739458,6.977854181,3.713390281,0.943789843,12.72917908,1.7444922,15.14763088,14.70742429,14.66887976,6.564908726,69.31470418,20.80008077,244.4406755,17.33561069,119.9408276,53.39657418
168,5.154849955,15.82689524,6.979262665,3.714070132,0.915525361,13.05996973,1.756981256,15.07237952,14.57264146,14.40743059,6.063772276,70.20390447,22.24801574,244.4473638,16.88561308,119.8618479,53.90568214
169,5.72375249,16.45217215,7.01793458,3.734569324,0.894634088,13.36505738,1.752378759,14.96014243,14.36212592,14.1366624,5.386378976,72.40247079,24.63610739,244.4582547,16.89653089,119.7465356,55.36032915
170,6.065958564,16.51291664,7.07919562,3.767129945,0.887867949,13.57694079,1.754845087,14.8612757,14.12288666,13.92977028,4.661430271,75.68713012,27.63652786,244.4648962,17.40418819,119.6361754,58.34625237
171,6.213199004,16.2507418,7.020781333,3.736043159,0.893649399,13.70906416,1.846342711,14.80565171,13.91359493,13.81524872,3.980017791,78.95596864,30.71603376,244.466665,18.23788331,119.5706051,62.47950143
172,6.232097176,16.00024115,6.668529728,3.548612401,0.908318531,13.795108,2.123284625,14.81802191,13.79583759,13.81041711,3.423830715,80.8874123,33.29002783,244.4648954,19.17528314,119.5893007,67.13370413
173,6.189276444,16.09600822,5.848278817,3.112141103,0.928215434,13.86875287,2.682083821,14.92313776,13.83120148,13.93259482,3.07455822,80.15988709,34.77391282,244.4609215,19.99405454,119.7317383,71.68248822
174,6.142918133,16.75882694,4.47330345,2.380465213,0.949938341,13.94476518,3.578291236,15.1315793,14.05475701,14.18402227,2.991362441,75.87573422,34.78253352,244.4560199,20.54715248,119.9974254,75.65534855
175,6.117435417,17.75424278,2.806625829,1.493550727,0.971118048,13.96225492,4.704009565,15.39724098,14.3955089,14.50662416,3.143297339,68.83295594,33.72850307,244.451238,20.98868425,120.225995,79.20524824
176,6.128799431,18.73399165,1.198704999,0.637896153,0.989643492,13.84141799,5.910479446,15.65984585,14.75594543,14.82724623,3.47688983,60.25346975,32.22387665,244.4475656,21.54804518,120.2171118,82.64101747
177,6.19298131,19.3498094,8.88E-16,0,1.003403612,13.50245026,7.048941514,15.85911695,15.03855489,15.07273424,3.938666834,51.35919313,30.88070948,244.4459927,22.45463063,119.7704406,86.27148644
178,6.306370175,19.34391404,0,0,1.010987799,12.87851498,7.982562847,15.95116244,15.17113477,15.18991952,4.483528046,43.1493698,30.14255094,244.4471636,23.84951815,118.7788629,90.24660661
179,6.387027097,18.82045195,0,0,1.013787259,11.95464489,8.622216286,15.95763095,15.18271951,15.20557575,5.099864288,35.73254833,29.77892727,244.4503409,25.520514,117.5081294,94.08081464
180,6.333431132,17.97405161,0,0,1.01389365,10.72884008,8.890701114,15.91655624,15.12765276,15.16646218,5.784439159,28.99460349,29.39085889,244.4544417,27.16710664,116.3172076,97.12966846
181,6.044061336,16.99934152,0,0,1.013398631,9.199100625,8.710816612,15.86597206,15.06027817,15.11933808,6.534016261,22.82141008,28.57936624,244.4583832,28.48878454,115.5650651,98.74872601
182,5.45570721,16.09595971,0.144217121,0.076774317,1.013865127,7.395423112,8.055064136,15.83667399,15.02409101,15.10054735,7.336805268,17.13578427,26.99230719,244.4612107,29.28004441,115.51042,98.44814807
183,4.65840002,15.48358245,0.149373935,0.079543827,1.014741125,5.475790054,7.094753345,15.83050485,15.01919304,15.10477241,8.146800147,12.00830782,24.46488937,244.4624836,29.71541603,116.0109921,96.35650679
184,3.780481478,15.38689556,0.079843781,0.042541424,1.014945875,3.630180448,6.050895973,15.84206932,15.03483764,15.1162803,8.909440942,7.546503904,20.87915783,244.4618893,30.06443742,116.8242519,92.75697717
185,2.950293292,16.03058487,0,0,1.013398631,2.048573295,5.144503753,15.86597206,15.06027817,15.11933808,9.570167694,3.857895673,16.11715766,244.4591156,30.59664661,117.7076697,87.9327342
186,2.28882595,17.49301423,0,0,1.00972683,0.899177151,4.555511978,15.895082,15.08500569,15.10425857,10.06669276,1.298012224,10.37191396,244.4542732,31.50319044,118.4611876,82.23575142
187,1.887665037,19.26725968,0,0,1.006390652,0.263118814,4.299550179,15.91532513,15.09946193,15.08553764,10.30581773,1.214406401,5.080371989,244.4491669,32.66165101,119.0546354,76.29319644
188,1.831044917,20.70007526,0,0,1.006558463,0.19975464,4.351171445,15.91089173,15.09432628,15.08371693,10.18661654,5.202636984,1.990457045,244.4460244,33.87121924,119.5003146,70.80103542
189,2.203199953,21.13821504,0,0,1.013398631,0.768440986,4.684928868,15.86597206,15.06027817,15.11933808,9.608163103,14.85826275,2.850094427,244.4470738,34.93108603,119.8105267,66.45523451
190,3.032131825,20.15325588,0.012978867,0.007309756,1.027619341,1.986040675,5.263764531,15.77883039,14.99755525,15.19844686,8.54612744,30.85619896,8.686785592,244.4535868,35.68648835,119.9963413,63.74706938
191,4.120911483,18.21606582,0.015644107,0.009080492,1.040088056,3.699442402,6.004176496,15.70402699,14.94462828,15.26910552,7.282564043,50.18878671,17.64633663,244.4630108,36.1668473,120.0639006,62.34905371
192,5.216377195,16.02233573,0.010487293,0.006310983,1.039212058,5.713041331,6.81105182,15.71019613,14.94952625,15.26488047,6.176123516,68.9277236,27.15412977,244.4718374,36.44763007,120.018115,61.7290107
193,6.065367227,14.26775644,0,0,1.013398631,7.831232623,7.589277557,15.86597206,15.06027817,15.11933808,5.585456461,83.14470719,34.63554728,244.4765578,36.60430381,119.8638948,61.35476356
194,6.481343442,13.50402175,0,0,0.955019584,9.866538102,8.25693478,16.1761128,15.2704262,14.77120822,5.756378003,89.96908981,38.18082634,244.4746867,36.70234589,119.6300747,60.77923217
195,6.544262078,13.70683724,0,0,0.872304834,11.66398623,8.784880621,16.38987123,15.35556506,14.17987455,6.483361358,90.76084262,38.53962394,244.4678309,36.76727451,119.441187,59.89572319
196,6.400702969,14.70791147,0,0,0.777448826,13.07673212,9.157166227,16.19262396,15.03680262,13.3098842,7.448044262,87.93759154,37.12645203,244.4586209,36.81461807,119.4456885,58.68263999
197,6.197245948,16.33895294,0,3.47E-18,0.682646005,13.9579309,9.357842746,15.26974762,14.03524675,12.1257843,8.332064452,83.91696247,35.35582255,244.4496868,36.85990496,119.7920359,57.1183859
198,6.052949942,18.40126941,0.037487021,0.02556227,0.598113642,14.22218628,9.385078823,13.4586007,12.22233411,10.64573945,8.884871115,80.65542363,34.34815821,244.437713,36.91469987,120.3184359,55.17486511
199,5.976790253,20.57456537,0.069643562,0.047583068,0.526160325,14.02989631,9.293513087,11.20446924,10.07081651,9.102384182,9.127159234,78.26481249,34.04752472,244.3956006,36.97471252,119.6220955,52.79798511
200,5.950221274,22.50814454,0.066978323,0.045812331,0.467117468,13.60290764,9.151901667,9.104621149,8.203774591,7.781970509,9.147435239,76.39580882,34.10389855,244.2903048,37.03168894,115.9899717,49.92715421
201,5.954697402,23.85131061,0,0,0.421316488,13.16306692,9.029000689,7.756324352,7.244288962,6.970750435,9.034205562,74.69909241,34.16725617,244.088781,37.07737513,107.7090216,46.50178074
202,5.974077753,24.36487524,0,0,0.3883621,12.88990365,8.978229718,7.55641276,7.587821,6.845234904,8.870805532,72.95936381,33.97838816,243.7758906,37.1057309,93.87385517,42.51603023
203,6.001840328,24.25568186,0,0,0.364952234,12.79367884,8.991662052,8.099984288,8.719355101,7.142970594,8.719886073,71.49740674,33.64134154,243.4081198,37.11957128,76.80969396,38.18309722
204,6.033867852,23.84208181,0,0,0.347058118,12.84233635,9.046034427,8.781702851,9.896256418,7.491763118,8.638927008,70.76802567,33.35097741,243.0598609,37.1239251,59.64941254,33.77093345
205,6.066043047,23.44242648,0,0,0.330650982,13.00382006,9.11808358,8.996232363,10.3758901,7.519418089,8.685408157,71.22602509,33.3021569,242.8055063,37.12382118,45.52588546,29.54749067
206,6.095133633,23.30431484,0.566667038,0.384601069,0.311829091,13.24309653,9.188006643,8.301890702,9.624006545,6.952621931,8.886021709,73.12251087,33.62537612,242.6586854,37.12342,36.77967622,25.7162811
207,6.121447309,23.39233635,1.397986676,0.929394802,0.287198845,13.51322316,9.249842338,6.911611607,7.93989712,5.913584318,9.144309323,75.8937944,34.19367121,242.3899762,37.12340865,32.58210409,22.22305881
208,6.146176773,23.60032808,2.407554799,1.554115828,0.253493682,13.76428007,9.301089785,5.20198278,5.831238434,4.623395734,9.333025022,78.77248843,34.81571334,241.7091939,37.12360587,31.31217732,18.94913832
209,6.17051472,23.82212712,3.50896729,2.178498772,0.207447038,13.94634736,9.339248106,3.549591925,3.805707099,3.303146664,9.324922829,80.99120574,35.30017365,240.3261536,37.1238304,31.34890413,15.77583417
210,6.19414787,23.9724675,4.614459972,2.732703686,0.148518498,14.02441012,9.362333601,2.260590645,2.269323693,2.142976974,9.04018176,82.00257513,35.50695061,237.9684179,37.12393933,31.3690205,12.631721
211,6.210739038,24.04967108,5.63082841,3.188592308,0.087072248,14.02307342,9.370431302,1.359386157,1.221484661,1.209224061,8.588680789,82.13928956,35.50085198,234.4345391,37.12394311,31.24017345,9.634414029
212,6.212445063,24.07295669,6.463508112,3.5284518,0.036198621,13.98184729,9.364143422,0.799949576,0.559930416,0.537274703,8.127723881,81.95405803,35.39791284,229.540817,37.12389053,31.12773772,6.948788579
213,6.191422784,24.06154313,7.01793458,3.734569324,0.008987952,13.94024178,9.344072173,0.536252022,0.182401371,0.162515678,7.814615001,81.99958956,35.31416828,223.1035514,37.1238304,31.19708806,4.739719984
214,6.14716815,23.95756919,7.235964067,3.801083316,0.015838008,13.92822695,9.314030511,0.538104058,0.004704864,0.111134136,7.734595237,82.63322039,35.33204609,215.0696458,37.12380119,31.51267372,3.130752632
215,6.108533552,23.3948535,7.205135811,3.76953731,0.056376284,13.93761292,9.29067435,0.838674047,0.014915938,0.372518708,7.684654178,83.4307958,35.39954488,205.908419,37.12380016,31.73524185,2.080107123
216,6.111710492,21.93013463,7.049409795,3.693326115,0.127537707,13.9506698,9.29387035,1.486969797,0.21917656,0.926858399,7.389718533,83.77278832,35.43105593,196.2197938,37.12381425,31.42461409,1.504673113
217,6.192890472,19.12015117,6.892746005,3.625844541,0.226257206,13.94966774,9.343485166,2.531999119,0.623628697,1.754342211,6.574715013,83.03967048,35.34097058,186.6036928,37.1238304,30.14061209,1.321340256
218,6.358385482,14.76430579,6.831738428,3.608054531,0.345056766,13.91014737,9.424002206,3.95094291,1.206742013,2.794863629,5.080662521,80.83890851,35.04775727,177.6060624,37.1238383,27.75298322,1.435256031
219,6.49498946,9.632657435,6.853517061,3.631186574,0.458806606,13.78073141,9.378371878,5.433674429,1.836296947,3.827134061,3.212948729,77.68594351,34.48619305,169.5569434,37.12383864,25.37117788,1.70459921
220,6.459616834,4.737929149,6.917845904,3.674038293,0.537964004,13.50331308,9.014161337,6.598240019,2.352401635,4.589569395,1.393053501,74.32321027,33.59513214,162.7324005,37.12383486,24.41457224,1.975806388
221,6.109182033,1.092843966,6.984488959,3.71540731,0.552986235,13.01978562,8.138937741,7.062686028,2.59516421,4.82058552,0.042456703,71.4931436,32.31342873,157.4084982,37.1238304,26.30254243,2.095314161
222,5.363236451,0,7.021779776,3.738662508,0.485353303,12.30195907,6.659793341,6.569096691,2.45316406,4.349157595,0,69.74356928,30.64171128,154.0187788,37.123828,32.08101615,1.95510325
223,4.39187936,0,7.032330113,3.745457797,0.36063612,11.44131083,4.881920769,5.355707804,2.008865585,3.366497863,0,68.84387705,28.82770525,153.626695,37.12382766,41.30212727,1.629330885
224,3.427847,0.735139507,7.027321278,3.742018346,0.215428323,10.55923509,3.21003775,3.78479305,1.393204439,2.154377836,0,68.36884762,27.18091033,157.4531773,37.12382869,53.14456121,1.237698419
225,2.703875612,2.558119983,7.01793458,3.734569324,0.08632355,9.777126075,2.048862012,2.218626114,0.737116272,0.994569025,0.490677767,67.89326172,26.01082623,166.7191562,37.1238304,66.7870034,0.899907209
226,2.394632239,4.524287225,7.013127879,3.728292402,0.002905074,9.205647126,1.69455271,0.9690086,0.168274793,0.131213002,0.936895701,67.13291702,25.54930334,181.8323562,37.1238321,81.3064618,0.703269521
227,2.442507145,6.552277801,7.012965236,3.724195263,0,8.912538144,2.009034715,0.145853776,0,0,1.327898897,66.36767894,25.71759479,199.9476787,37.12383311,95.37323465,0.60554127
228,2.731821398,8.655134888,7.015287266,3.72224209,0,8.954808162,2.74567433,0,0,0,1.758764859,66.01842987,26.3593044,217.4068194,37.12383277,107.5559427,0.532089283
229,3.146896068,10.84590167,7.01793458,3.722397068,0.014144132,9.389466219,3.657837856,0.016696951,0.11844195,0.10555992,2.324571091,66.50605218,27.318036,230.5514737,37.1238304,116.4232068,0.408280387
230,3.57773993,13.06983377,7.019206319,3.724486682,0.08543417,10.2001526,4.523086787,0.785730877,0.979703793,1.093914591,3.072143202,68.01667301,28.40957506,236.7606631,37.12382601,121.0010206,0.224471136
231,3.937112599,15.00103663,7.019235722,3.72778661,0.173722226,11.07703261,5.21576339,1.955913573,2.214868134,2.429078304,3.855299218,69.79739846,29.33843376,237.5627119,37.12382229,122.1448697,0.230976988
232,4.143461397,16.24582815,7.018614554,3.731434831,0.265183847,11.63690278,5.634405121,3.323607553,3.66187292,3.899809927,4.479605269,70.86057941,29.78130592,235.5232701,37.12382263,121.1676125,0.743103124
233,4.115233647,16.41052623,7.01793458,3.734569324,0.345994583,11.49655968,5.677549441,4.685175334,5.158656099,5.294868327,4.750627486,70.21856671,29.41488537,233.2079877,37.1238304,119.3821075,2.07615473
234,3.818028146,15.30851019,7.017644768,3.736432601,0.406604953,10.43730397,5.312287184,5.880380202,6.566498913,6.454997936,4.561722955,67.30733132,28.07858655,232.4131405,37.12384626,117.8277492,4.461125434
235,3.406049588,13.58140518,7.017622886,3.736685308,0.454565366,8.898452855,4.77992269,6.922588521,7.840055799,7.428885433,4.157412587,63.25732453,26.26270632,231.8575064,37.1238601,116.4500767,7.791762641
236,3.080654142,12.07789777,7.017603904,3.735092627,0.501701203,7.483827643,4.390313677,7.868567427,8.957324487,8.317203059,3.87000825,59.62261775,24.62026214,229.4904889,37.12385909,114.9211652,11.8775022
237,3.043197978,11.64667455,7.017322791,3.731419736,0.559837845,6.797249659,4.453317863,8.775084055,9.89630271,9.220623058,4.03182181,57.95728235,23.80427146,223.2614916,37.1238304,112.9130897,16.52777997
238,3.419598645,12.84706952,7.016665427,3.725800086,0.635688387,7.239635323,5.160970361,9.669866718,10.62659184,10.18903297,4.854009146,59.32497438,24.25876834,211.8663066,37.12377133,110.1322988,21.52016283
239,4.034019215,15.08100632,7.016121323,3.719840194,0.715516786,8.400281469,6.23401587,10.46448845,11.08420785,11.06918153,6.063102172,62.82768839,25.59185314,196.9862797,37.12371968,106.4227335,26.50474181
240,4.63518414,17.46105603,7.0163309,3.715514847,0.780474713,9.665580034,7.275376486,11.04148347,11.19677032,11.65703277,7.264476816,67.0770036,27.20264285,181.0491453,37.1237234,101.6627087,31.09973898
241,4.971817873,19.0997897,7.01793458,3.714798834,0.811713839,10.42192295,7.887974305,11.28338598,10.89189888,11.74855073,8.063509003,70.68449923,28.49025443,166.4826379,37.1238304,95.73053864,34.92337639
242,4.872217223,19.36652539,7.021015337,3.718831151,0.798282379,10.2396458,7.800115227,11.14126602,10.16917818,11.2461259,8.185650868,72.60526809,29.00721161,155.2230366,37.12405081,88.67976274,37.71969965
243,4.482968425,18.657569,7.02342636,3.725407632,0.760814708,9.424858677,7.241640366,10.84033688,9.31605317,10.47785466,7.836659389,73.1684575,28.91966513,147.2407993,37.12424355,81.26481915,39.73604845
244,4.030230072,17.62597341,7.022463389,3.731488323,0.727841744,8.467615327,6.56777464,10.67434765,8.69193388,9.878259823,7.342367749,73.04672837,28.54717249,142.0149288,37.12422971,74.41537075,41.34558603
245,3.740160757,16.92479151,7.015422169,3.734033266,0.727894407,7.857969492,6.133742968,10.93704745,8.656230323,9.88186423,7.028609135,72.91274163,28.2092912,139.0244277,37.1238304,69.06108044,42.92147561
246,3.78032101,17.04789961,7.000367032,3.730929307,0.778660924,7.960975878,6.202314315,11.79052694,9.421535661,10.75159982,7.137553976,73.29817519,28.16542575,137.4951522,37.1230078,65.67115691,44.84992997
247,4.083879109,17.85246765,6.978436682,3.723770481,0.854458756,8.641693059,6.666433836,12.87024299,10.61317563,12.06403497,7.576721673,74.17077499,28.43436849,135.6403718,37.1222885,62.87299205,47.56936005
248,4.525405269,19.03648903,6.951538415,3.715077625,0.918762675,9.640180576,7.326590732,13.67999405,11.70965911,13.22414719,8.169968872,75.35730393,28.97475878,131.4202096,37.12234014,58.83352351,51.5312263
249,4.979469707,20.29795711,6.921579528,3.707371577,0.935047452,10.69649797,7.983274203,13.72357856,12.18949497,13.63691397,8.741152219,76.68452494,29.74523596,122.7947885,37.1238304,51.71968899,57.18698922
250,5.343825842,21.37456252,6.891288903,3.702712275,0.878905821,11.58808772,8.476465539,12.68920353,11.69375088,12.89842821,9.144868744,77.9338738,30.66050173,108.6077725,37.12690036,40.65302012,64.93058932
251,5.608959912,22.16278479,6.866681777,3.701316077,0.774402369,12.24192402,8.804114374,11.00271024,10.51372956,11.36924442,9.358677022,78.70547782,31.4595072,91.23698967,37.12958484,28.57342435,74.9258874
252,5.788541363,22.59880071,6.854594973,3.702938444,0.657719644,12.62236402,9.003662428,9.274348519,9.103292522,9.601032497,9.390876014,78.55413715,31.83726581,73.94380881,37.12939211,19.37540312,87.2792243
253,5.896239635,22.61878705,6.861865316,3.707334837,0.565040197,12.69376485,9.112551423,8.11436822,7.916301275,8.145462366,9.249764679,77.03465198,31.48879104,59.98959887,37.1238304,16.95345786,102.0969409
254,5.943282336,22.20752707,6.892152752,3.71405446,0.521518887,12.44545313,9.160220274,7.92083546,7.273640665,7.392156991,8.944137491,73.87368087,30.22345157,51.82035793,37.11207458,23.83695224,118.9727449
255,5.931129718,21.54422996,6.936409728,3.721821477,0.508199817,11.96663339,9.144096685,8.243081447,6.964288891,7.082551583,8.484770968,69.48531598,28.30803702,48.62060072,37.0999659,37.09469901,135.4498118
256,5.858800196,20.85671138,6.982411814,3.729153796,0.495099402,11.37147962,9.053605551,8.418253667,6.644247494,6.796034412,7.88293714,64.45550787,26.12369223,48.75947111,37.09501223,52.43037315,148.5586841
257,5.725312186,20.37278699,7.01793458,3.734569324,0.452234056,10.77416581,8.878171771,7.783499603,5.96951801,6.111993749,7.149908037,59.3702071,24.05156204,50.606113,37.10472143,65.54764966,155.3299042
258,5.534817413,20.2331533,7.033990953,3.737010151,0.361096909,10.26814402,8.615289837,5.933039739,4.738101241,4.773569309,6.317793609,54.73872335,22.40179824,52.80247331,37.12966014,73.2256197,153.917347
259,5.312000843,20.23003014,7.034543277,3.737115093,0.24908795,9.863978406,8.29473263,3.489386554,3.315995039,3.1789066,5.502055482,50.76380284,21.2005804,55.08171116,37.14263005,76.54503909,146.968217
260,5.086680749,20.06851819,7.026791252,3.735947151,0.155083884,9.551511202,7.954342625,1.332125526,2.211196516,1.889902574,4.838993199,47.57155092,20.40309501,57.4497887,37.10949163,77.66207981,138.253051
261,4.888675408,19.45371813,7.01793458,3.734569324,0.117961416,9.320584625,7.6319623,0.340842132,1.931702787,1.468454184,4.464906305,45.28807293,19.96452858,59.91266811,36.99610533,78.73291385,131.5423861
262,4.740107626,18.20801955,7.013649198,3.733815501,0.163817606,9.150297994,7.353480077,1.121648616,2.817850895,2.290404143,4.460037591,43.95475589,19.83268866,62.40282855,36.78662758,81.35147081,129.6639567
263,4.632318342,16.62296783,7.01351599,3.733603133,0.267630935,8.976779029,7.096968175,3.186764278,4.539337605,3.987378212,4.680402828,43.27411346,19.92586705,64.5588173,36.53839855,84.86271084,131.674287
264,4.548953028,15.10739725,7.015592077,3.73362056,0.391600243,8.725412549,6.828544758,5.774935183,6.598199616,6.004947911,4.925961035,42.86394099,20.15497658,65.94569865,36.32705437,88.04935171,135.6870988
265,4.473657155,14.07014212,7.01793458,3.733556123,0.497924366,8.321583372,6.51432799,8.124907394,8.496473622,7.788684762,4.996671229,42.34203382,20.43093009,66.12853689,36.22823118,89.6941112,139.816114
266,4.400610565,13.78134745,7.019019737,3.733193142,0.557454126,7.745160088,6.15064597,9.632311097,9.83256625,8.904704561,4.752981495,41.4893888,20.67557142,65.04480396,36.29322547,89.04994165,142.5950874
267,4.366130573,13.95640116,7.019000247,3.732694855,0.57564827,7.193946366,5.854666522,10.32031296,10.59036384,9.401300208,4.29729619,40.73980883,20.85446845,64.12160239,36.47597518,87.25073361,144.2379069
268,4.417068867,14.17200191,7.018447923,3.732319482,0.566617531,6.920229644,5.773767405,10.36896376,10.85012268,9.447308879,3.792508736,40.69029829,20.94412004,65.15844237,36.70607862,85.90061221,145.3784936
269,4.600277132,14.00484832,7.01793458,3.732325243,0.544472639,7.176297361,6.055326377,9.958314289,10.69209902,9.211567748,3.401512558,41.9378616,20.92102508,69.95483407,36.91313411,86.60370257,146.6507685
270,4.939070741,13.14427552,7.017879334,3.732864813,0.521146288,8.116869421,6.76924806,9.259825935,10.20050563,8.840626078,3.238628995,44.86314442,20.80989056,79.51718099,37.0425909,90.46791999,148.5452557
271,5.362619824,11.73016453,7.018090505,3.733668704,0.499859028,9.506395587,7.675544539,8.410602501,9.475381211,8.391881484,3.223891056,48.98135743,20.82825603,91.67945984,37.10330205,96.61634051,150.9788921
